CustomerID,Email,Password,Name,Phone
772,kuan-yuliao@example.com,Vf78Hv)@C^,邱進發,05-3252048
773,hjuan@example.com,$L2Zf*cM(1,紀志忠,0998-667652
774,pengli-chen@example.com,IgJ7Z&bg^2,程雅惠,0922-160572
775,chun-mingchen@example.net,DAL&1Vs9B@,林國華,038 77237631
776,chenchun-chieh@example.net,%8KVjAkzqZ,賴志鴻,02-6531755
777,wen-hsiang34@example.com,jd1F&yrd*z,林仁傑,(04) 81277708
778,chih-hsiungtien@example.org,e637LIPrZ@,石秀雲,01-3911622
779,li-chuan75@example.org,f@13kyEtI&,林惠珍,07-61280022
780,dhsiao@example.net,62SVi6$B!_,李志明,0988-073330
781,shu-minlin@example.com,^93VzlZy&W,尤雅惠,00 4975942
782,cheng-ikuan@example.net,kkv6Xaxb@6,曾俊銘,01-1537109
783,su-ching43@example.org,iqtV5Y3e#_,莊麗華,096 73334872
784,chih-hsien81@example.com,aGZ9Ou!Cg%,黃家豪,05-76995146
785,kuan-yuhsieh@example.net,&k97SFgSx+,林秋香,09 9599355
786,bchou@example.com,qf*WR9qw!2,宋碧雲,0932-769221
787,ya-wenhsiao@example.com,JK#8KRgepm,韓惠美,(07) 45885170
788,schen@example.org,_(2N9MSi9g,李美珍,0974564836
789,hsiu-yinghsiao@example.net,#$53kQo1Ls,蔡麗玉,04 8900811
790,vtsai@example.net,_q68Df6*zm,邱俊傑,0937459124
791,shsu@example.org,$n6&GwwfAm,徐淑玲,05-6730594
792,hsuhsiu-chen@example.org,or^l^DZs#1,蔡淑娟,007 37177883
793,ya-wenhsieh@example.com,NL1avoJo_4,黃義雄,053 52816723
794,li-meilin@example.net,@2Buot&&^o,曾文賢,03 8332521
795,fni@example.net,^jyKj_Ly3f,陳建中,06-6462245
796,ming-hung99@example.net,i9qQNW6r*g,盧秀霞,0981-196810
797,li-hua13@example.com,7VrTg9uvw),陳志雄,0982878929
798,hsiu-lanlin@example.org,+*zd6bPjXs,廖博文,04 8074201
799,wei-ting84@example.org,05QK!Bid(4,周麗娟,(04) 74364049
800,chien-hua94@example.com,$GoH+8DirM,魏素珍,06-5063630
801,ptsai@example.net,3$5K%hoZ5T,杜美雲,031 90514701
802,hsiehshu-hui@example.com,FW1BOpQo($,吳俊佑,0926465389
803,linwen-chieh@example.com,@4Wy1UMn+R,溫哲維,062 90903366
804,tsaihsiu-lan@example.net,83CCe%xt@J,葉文彬,010 78394827
805,etseng@example.com,6gfF7K1V+*,劉志忠,0934-655625
806,chenmei-ling@example.org,R#)1MLxIW$,林勝雄,094 38104684
807,yu-tung59@example.net,3rZgYfs%$3,許月娥,00-21755976
808,liaoi-hsuan@example.net,_0n8EYv^90,吳靜宜,0996234631
809,lintzu-hsiang@example.com,BT5k@xXy*2,林文傑,02-8744282
810,shu-mei15@example.com,#h9MVC4ri6,曾美玉,03 5312826
811,wchen@example.com,C6@1Xjet!+,莫家豪,07-98686847
812,yu-lanlin@example.org,3K4bEaQez+,陳建宏,0978636240
813,zchen@example.com,)2aIqhX*F&,郭建中,0916559391
814,cchen@example.net,&%7OiPnI6y,王玉蘭,0902-159682
815,chenhsiu-feng@example.net,HJegAEdp+1,何金龍,07-27566782
816,vlin@example.org,zw!oHzix^0,康志明,08-1831600
817,vhsu@example.com,@xHY1OiLf&,江美玉,09 3669496
818,hungmei-yu@example.net,4AeA(l@x@e,王淑芬,072 97934602
819,linya-ting@example.net,y!1^ShOZz@,孫佳玲,0947-260904
820,hsiu-ling98@example.net,%5AE68qrBf,周美惠,026 44405361
821,ming-chulin@example.net,&pQX2U1xP@,黃子豪,0971798072
822,linmei-chu@example.net,+ckAAIk7q7,黃俊宏,04 2259931
823,yu-chen11@example.net,G*6aPLm045,鄭秀娟,01-92035790
824,kuotsung-han@example.org,$3VYmPuVjw,陳家銘,036 82109464
825,kuan-yu72@example.org,d2Ac60!M+p,武子豪,08 4757600
826,tsung-mingtsai@example.net,d!H_7EKqG(,潘志遠,05-1076415
827,rlin@example.org,Lg6kS)z6X^,魏淑敏,049 78073625
828,linchih-chiang@example.net,gtPq^b_y(6,徐金蓮,01-10552691
829,mei-chuan37@example.com,@(UM7Jqd_r,陳文華,05-18311883
830,tpan@example.com,+OLuP2Hw^X,張秀珠,0974-976722
831,kuo-hsiungtsai@example.com,+RiLYN^z_3,潘俊宏,(01) 94457739
832,jtsai@example.org,g8g&p9IiF!,陳榮華,(03) 20081791
833,tkao@example.net,@3oATw7f*Q,林勝雄,0913-831514
834,hsiu-yu38@example.org,S_7XejYIq(,林碧珠,08 6317568
835,shu-chuanlin@example.org,gh&8hCGIe@,林建宏,09-81207875
836,vlin@example.net,PSTms4PyA*,陳美玉,0955988448
837,chenshu-hua@example.net,Q@d8rLu_ad,高秀雲,0949-765002
838,li-chin59@example.net,@6J4KxbX5w,張碧雲,03-12506029
839,chiu-yuehchen@example.net,GnrJN@%P$7,湯志宏,0939751035
840,cheng-hsiung70@example.net,+bvx8Y+mlZ,張怡君,(09) 19585132
841,vlin@example.com,&y%eRz0k0+,劉秀雲,03 5417761
842,chenkuan-ting@example.org,*QZHfugg+4,蔡佳蓉,04 4528825
843,mei-ling05@example.org,RNQGw3Mz$S,林秀梅,(07) 25574812
844,kyeh@example.net,1#BdO3Ikwj,顏世昌,05-5810412
845,chenhui-mei@example.org,!bgn9TNb9m,高玉玲,01-89758433
846,chuanghsin-i@example.net,a*3Z3%vKYF,許睿恩,098 47913962
847,i-chunliao@example.org,*RG4Ug+9(M,詹麗華,0991516857
848,hsiu-ying95@example.com,d&qa3W3jrZ,黃淑惠,00-4825170
849,wen-chin59@example.com,*n(N8OHgWc,王素琴,0910743511
850,ya-wenlin@example.net,yD!8GuzUmO,黃美英,06 9406328
851,vlin@example.com,$4CLN0uEzy,周宗霖,030 56253115
852,mei-hui95@example.org,$K3CYvEey^,劉哲瑋,07-9699666
853,hweng@example.org,2J8$M9IliT,黃雅婷,09-9758683
854,ming-huilin@example.com,C3qmBAMv$q,賴玉梅,05-6686987
855,shu-fangchen@example.net,!I6rCEnw%c,何秀琴,01 9916746
856,sumei-yun@example.org,TZ4LdEhG&9,彭麗雲,05-2367506
857,mei-li61@example.com,D40DJRCl)9,顏宗翰,01 9740005
858,chih-hsiung08@example.com,q0EMpzFb$R,黎惠玲,01-18082280
859,ya-ting01@example.org,n*W@7KKe(!,張玉玲,09-8688362
860,yu-tingpan@example.org,*9GCi4GlfH,林俊銘,00-80822813
861,humei-li@example.com,)9dwLexohO,楊志成,06-21947328
862,chih-hunglin@example.org,x8W2oduf*k,張建成,03 4513721
863,mei-lanchen@example.com,#2NO8sXp3p,江彥廷,01-90345332
864,ya-pingtsai@example.net,Itu5MVw3E),蘇秀鳳,03 3527930
865,fjuan@example.com,Uc)D2%Ag!7,吳秀華,0961-023008
866,shu-chuan50@example.com,$zl0U0erR%,蔣金鳳,09-51651898
867,chin-lungchen@example.net,*5oA*a(f$B,翁志雄,08-1214674
868,li-chingkao@example.com,5sQD4Ajz^(,王進財,09 9527297
869,shu-hua29@example.org,!77qwjWljD,林麗琴,042 29023860
870,chun-hsientsai@example.net,!0L8Psnltl,李淑敏,01-1695286
871,chenpi-hsia@example.com,@b08F0Me!c,石哲維,09-99289963
872,flin@example.net,roOd21CtE$,金秀雲,(02) 48839717
873,cheng-hung76@example.com,bQWs3W1g!%,陳淑華,0921-989786
874,linshu-fang@example.org,^#CEVFBmp8,李柏宏,0982-956266
875,wen-chin42@example.com,@lNuw)1yp9,藍淑珍,029 10977670
876,chsieh@example.com,_(A1UXliSU,洪志豪,06-50177840
877,bchou@example.com,e8(J)Ggf(9,陳靜宜,0952-191252
878,huli-hua@example.org,*h8IVzSzMB,張仁傑,01-97015215
879,yu-fenglin@example.net,^5jrX7bs&w,李武雄,01-7164216
880,chuangyu-feng@example.net,)*9fT*4cV6,陳明哲,0908641055
881,pai-yulin@example.com,$3GzrY5y^G,廖淑芬,05 8641922
882,linpao-chu@example.com,(+2aPhh*Mt,鍾淑珍,07 4866500
883,vchuang@example.com,aQRFnx^e&4,林淑娟,(00) 30642762
884,yu-lingchen@example.org,h$%3)TPih1,鄭麗珠,09 4850626
885,chih-chung32@example.com,7KEC4Nc^)q,舒文祥,(01) 75998849
886,khsu@example.net,H+_X2LZhZc,劉金龍,096 56001306
887,ohung@example.com,3_Tr1SEhmS,王麗華,08 1641146
888,linli-ching@example.net,^8cYDW^8Tq,顏俊宏,09 5261818
889,pengchih-chung@example.com,8#3*Qvh)0!,胡淑卿,06 6188780
890,nlin@example.com,(0HPcO4sYu,王淑華,03-16380169
891,chin-lung45@example.net,1fcaUPmg&q,林彥廷,0990814334
892,chenwen-hua@example.org,xd+8AGryE^,劉柏宏,09-62082020
893,nchiang@example.org,nJV1kFqRE(,王建宏,(09) 38271037
894,mei-ying96@example.com,3WQm0+0f%X,童素珍,077 91788248
895,hsiehshu-chuan@example.com,v$U9HfUtVO,黃淑珍,00-73930433
896,hsiu-chuantsai@example.com,Ng2kE1Qyj_,詹明宗,00-67771885
897,linhsiu-chin@example.net,42Dg9ZSw(@,劉美惠,04-4403100
898,mchou@example.net,!#Q11_Bd*P,吳志鴻,0911074075
899,su-chen63@example.com,T4v9UT0n*k,鍾月娥,02 8352645
900,chaomei-chu@example.net,r$0KRqtC$z,徐怡君,05-49070260
901,linya-chu@example.org,@QEpJjwU6),李美珠,(01) 64587689
902,ahsieh@example.com,)5f7gD+6Hv,王秀琴,03-41400594
903,nhsiung@example.org,O6q(%1Wp%4,葉美惠,06 6555919
904,chia-haokuo@example.com,iU2JmVwZ!H,陳雅婷,00-9288770
905,hsiu-yunkuo@example.org,$2vLes@voi,温恩碩,0995317781
906,wen-chieh34@example.org,aE8VSRVim*,王美珠,09 2360212
907,chun-liang73@example.net,$6Ua4@4uOA,劉志成,(07) 33239719
908,jui-enchen@example.com,Woxr!4Qp^6,王淑娟,024 43648882
909,yu-hsiangchou@example.org,b#T5G2mr$2,陳秀蘭,00-4026649
910,lchen@example.net,%d@5sNbd&j,陳秀梅,023 77732771
911,hsin-yu52@example.com,^bFm+Q&@5(,林秀梅,0920656091
912,hungi-chun@example.com,$&B9ZfVq^h,廖秀華,0966233400
913,qlin@example.com,#1c!(DdyHl,洪麗美,0977-693539
914,hsiu-lan64@example.org,52RY5rcZ#7,陳義雄,096 92114725
915,sumei-chu@example.net,S_1Nm#Or^O,鄭雅婷,09 8870578
916,kuo-jung44@example.org,)*0JQbunaO,張明珠,0941-525975
917,hsiaochia-hao@example.org,^^Qt&%3L4w,莊金蓮,03-72603983
918,mei-yun15@example.org,a@5Qh1LYvG,王素卿,06 9554122
919,hsiu-yulin@example.net,&8H$YWXmbn,林怡君,05 4087854
920,rlin@example.org,C)VB0Vio@Y,吳春美,07-89725639
921,pai-yuchen@example.org,^!09wIurZ$,賴志明,02 9974705
922,hui-chen39@example.com,@@H)DoluG3,楊美玉,0990-901492
923,qlin@example.org,&4mDh1sCl3,鍾秀華,07 7108157
924,shu-huichen@example.com,PiO!0FrJoe,曾承恩,05-52197913
925,chun-meichuang@example.net,NYT9RJSa)g,劉柏翰,005 77780725
926,nchou@example.com,+QQc$unzt4,郭芯語,0935357382
927,chensu-ching@example.org,6IIV(tep(d,彭佳玲,0972253885
928,chenhsin-i@example.net,lO9kwZOst!,鄭明哲,06 2011697
929,peipao-chu@example.com,GhB4Gjkc%#,陳宗霖,(03) 95376821
930,nchung@example.org,y+9CJU_aYg,黃麗娟,04-39314208
931,qtseng@example.com,$9kCyymbb%,黃家豪,0939-850099
932,huwen-hsiang@example.com,^2OtN7YulK,謝素珠,0940793269
933,yung-ching11@example.org,)Y4AVbRul(,孫建宏,09 2921645
934,sheng-hsiungyeh@example.org,@I57BeQgdp,卓勝雄,09-1546569
935,yu-mei54@example.com,&JBN$PMx5X,宋美惠,0970-527893
936,chousu-chen@example.com,1JhNEaDc#3,陳秀美,09-9500585
937,linshu-hua@example.net,_$UB7TvZ4f,白玉鳳,01-7140070
938,ming-chu65@example.com,IsX^4A2lj(,陳宸睿,0950-343755
939,tzu-juipeng@example.org,(CgshGl$U3,林美珍,0926895706
940,akuo@example.com,gir$Z0ThO1,郭宥辰,0936-688218
941,chenhsiu-yu@example.com,$Q2KX(r2%3,顏承恩,02-6723471
942,shu-fenchen@example.org,#r8Ln3rP7@,林志誠,043 48751755
943,yu-lan03@example.org,*(e1Ddy629,吳仁傑,09-95003503
944,shu-huikuo@example.com,2@5(c7zpPN,劉聰明,0930613621
945,mei-huachuang@example.net,p6+DtrZs&d,陳建良,071 27741922
946,hsiehkuan-lin@example.com,!!k3YjRA)j,楊美珍,02-2092507
947,hsiu-chen95@example.net,dP&w9Nl45+,黎國雄,08-18454630
948,hungcheng-i@example.org,qp5!iHr%#),羅志偉,01-57005847
949,hchen@example.net,0)2sr_Zy^I,田志宏,02-8706198
950,pchen@example.net,_B6SkU+wZa,吳正雄,06 2738539
951,ya-chu91@example.net,SS)39A&b%M,彭春美,050 59496890
952,ppan@example.net,Y*WLv9Vm4A,廖金龍,0961307806
953,clin@example.net,Hc4t7KI&(8,鄭宇翔,03-37029911
954,shu-fen42@example.org,oYb%7BPzs2,曾雅玲,03 8683800
955,thsiao@example.org,r97N%eXAs%,林明宏,01 8469460
956,dsu@example.com,+QN(KCkjD8,林嘉宏,03 2888478
957,byeh@example.net,7t1ePfeJ^n,梁明德,07-3001133
958,chih-haotsai@example.org,1+9kHLFWBl,劉玉梅,077 48968025
959,su-chu40@example.com,Hf1PNJVz_s,蔡秋香,0916-340164
960,chia-ying00@example.net,j@HMW1tdOE,陳淑貞,0929231493
961,taiwen-hsiung@example.net,^7RkPjY$^m,許冠廷,0909765766
962,mei-chu63@example.org,M0vAUq8x$4,吳嘉宏,08 7823207
963,chun-lianglin@example.org,)v8bO^y2b!,陳勝雄,07-7244450
964,fkuo@example.com,#5nxNn7wV1,陳明宏,06-47643509
965,chun-hsienfeng@example.com,%Z3B9vDw(l,張雅婷,078 42213192
966,jfu@example.com,@m6ZRdP(k(,沈美慧,026 63684034
967,hsiu-chen72@example.com,j3&@xJ#w^G,邱美玉,07-29125738
968,yu-tung93@example.com,D3LkEnwY^L,薛秀英,013 28432182
969,chenchia-wei@example.net,(TUt2MdD7y,成美玲,05 8819609
970,fchen@example.org,vr@4fZeITT,傅美惠,01-7160530
971,su-chen97@example.net,Z_S2lxXzpT,王欣怡,0933-067388
972,mtsai@example.net,wk0AYuRI%V,王彥廷,(09) 17608399
973,lpan@example.com,Hb*M^6Epa4,魏美娟,04 6236413
974,yu-lan09@example.org,LblFPEJh&5,劉承恩,01-36335486
975,jtseng@example.com,0vHB3FnL($,黃明珠,(02) 48072397
976,hkao@example.org,%Ah3NASz)!,俞美華,05-9130846
977,olin@example.net,Qe0Uf20M%!,劉俊男,08 3635381
978,i-fei38@example.net,!6QG!2Cpxe,陳文彬,0964-224057
979,wtseng@example.org,1Zt^V9ab#y,林宇翔,037 63904753
980,ftsou@example.net,2q$CUcNv$9,黃明宗,(07) 67496804
981,mei-fengchen@example.org,x8b8EsIb_5,張冠宇,0955605352
982,chenkuan-yu@example.net,B81CBexeJ$,許文欽,09-2590677
983,ya-tinghsieh@example.com,yKZ4SykI_+,楊俊宏,0994-828604
984,ching-itsai@example.net,%Ma%cs$h6o,黃威廷,073 53810459
985,mei-ling52@example.net,^fuP5S^+4*,蔣宜蓁,(02) 45745839
986,chenyu-ling@example.net,k8@&4C8g^3,林俊佑,(05) 51260771
987,li-yu54@example.org,HP#2SAj$^X,林惠玲,02 2811456
988,chih-hung95@example.org,9$B#YrnO+k,蘇玉蘭,(09) 90439848
989,mei-yu73@example.com,_14Tg6T4sn,陳志明,00-15291008
990,hsiu-ling55@example.net,%(W$HGbrJ2,傅淑娟,00-92924978
991,hsiu-hsiayeh@example.net,I*&7%0Jvy%,蕭志成,(04) 56942914
992,hsiu-hsia59@example.com,#KbuI6ZmOg,潘世明,03-65058060
993,hsupi-chu@example.net,Y1dStoKs_3,謝建興,06-45088882
994,li-chuanchou@example.net,SqC0*zOx^2,楊秀美,00 9462390
995,jchen@example.org,s#D21ISv$J,吳文欽,(01) 72130107
996,ching-ichen@example.net,T4R$dNjb%C,鍾淑敏,05 6722372
997,chiu-hsianglin@example.net,IheEdEX1)6,楊淑貞,06 5826232
998,lchen@example.com,Pfp7AKvk(V,陳美惠,(00) 90383088
999,chun-nan32@example.org,6aFmb%jD^W,郭明宏,(07) 93564457
1000,chenchin-lung@example.org,*G5#QwbG6G,陳秀娟,09-79458876
