AddressID,CustomerID,ReceiverName,Phone,Address,PaymentMethod
710,591,潘宗霖,06 8374679,11482 頭份育英街8段950號7樓,Cash on Delivery
711,592,蔡淑芬,04 3632312,36139 花蓮縣動物園巷7段178號8樓,Line Pay
712,593,鍾淑惠,(01) 75219560,930 台北市迴龍街2段5號之8,Apple Pay
713,594,潘文祥,02-8057167,50703 大里和平街2號之7,Apple Pay
714,595,涂柏諺,03 5910399,287 光復縣信義街4號4樓,Cash on Delivery
715,596,邱俊銘,06-63624470,46778 板橋縣北投巷2號之3,Credit Card
716,597,黃秀蘭,0930-349823,76013 臺中光復街56號之9,Credit Card
717,598,鐘秀霞,0921245665,54466 蘆竹縣象山巷760號0樓,Apple Pay
718,599,高秀鳳,0973824276,756 桃園龍山寺路23號之8,Apple Pay
719,600,張美雲,039 87969216,10692 阿里山縣延平路602號7樓,Apple Pay
720,601,楊俊良,01 2001207,60886 北斗永和路23號之6,Cash on Delivery
721,602,陳美蘭,(01) 81773417,60529 三重縣淡水路66號4樓,Cash on Delivery
722,603,張碧霞,05-36879197,991 竹北市成功巷1段67號0樓,Line Pay
723,603,徐俊佑,0981506309,826 台東府中街5號之6,Apple Pay
724,604,顏文龍,(02) 94312283,410 彰化市大橋頭街9段4號之1,Credit Card
725,605,劉家瑋,00-47369216,67250 中壢奇岩路231號9樓,Cash on Delivery
726,606,朱淑芬,00-44301014,801 鳳山建國街360號之7,Apple Pay
727,607,鄔俊賢,0989065344,71901 台中新店路3號2樓,Credit Card
728,608,劉文彬,0943786218,91826 金門市士林路61號6樓,Credit Card
729,609,趙素卿,(02) 71417807,46308 白沙福德巷3號之5,Line Pay
730,609,周文正,0985-609462,867 金門市文昌路969號5樓,Line Pay
731,610,裴碧雲,0915808678,25479 北港市正義巷82號之1,Line Pay
732,611,游淑慧,05-5800550,14818 光復民治巷6段62號2樓,Line Pay
733,611,黃婉婷,0973-467747,48377 南投縣博愛街60號之9,Apple Pay
734,612,郝凱翔,069 65109153,757 彰化中興巷3號0樓,Line Pay
735,613,陳淑娟,02 6871777,712 屏東頂福州巷8段16號2樓,Apple Pay
736,614,施玉英,(04) 65723271,867 八德縣復興街24號1樓,Credit Card
737,614,林麗雲,054 51764437,322 連江市雙連路5號之3,Cash on Delivery
738,615,吳俊廷,08-4113561,697 白沙縣中正巷599號0樓,Line Pay
739,616,李麗娟,0990655317,60302 三重縣南街310號之2,Credit Card
740,617,謝文賢,(02) 32371667,385 古坑市新生路8號9樓,Credit Card
741,618,洪麗娟,03-7273991,486 高雄市中山路976號4樓,Cash on Delivery
742,618,李寶珠,08-7857725,85390 中和市南巷875號之6,Cash on Delivery
743,619,傅明哲,043 49390478,648 新營萬隆街4段395號之0,Cash on Delivery
744,620,陳家榮,02-3161302,50728 頭份縣文山路28號之3,Cash on Delivery
745,621,陳麗珠,09-49591356,180 梅山忠義路4號7樓,Line Pay
746,622,張麗娟,03-9966342,47456 楊梅市中正路51號之7,Line Pay
747,623,洪佳玲,05-19856781,87109 朴子縣成功巷8段2號之3,Credit Card
748,624,李金蓮,(08) 83752988,70419 台中明德街459號之7,Line Pay
749,624,廖明德,(09) 38554717,403 桃園中興巷489號4樓,Credit Card
750,625,黃月娥,0922-169007,43833 屏東關渡街343號之4,Credit Card
751,625,胡秀鳳,0907-709694,44528 嘉義市平和街14號9樓,Apple Pay
752,626,黃子恩,00 5079513,701 員林市小碧潭巷54號8樓,Cash on Delivery
753,627,陳志雄,05-8301260,671 連江民有路2號之3,Credit Card
754,628,吳柏宇,00-6493484,38397 板橋市信義街253號之1,Cash on Delivery
755,629,洪文正,0924-262659,992 八德德路4段520號2樓,Line Pay
756,630,黃勝雄,00-33563479,793 新營永安巷1號之4,Apple Pay
757,631,陳建銘,(02) 55437899,63851 光復東興巷59號3樓,Line Pay
758,632,施春美,0992-896545,54948 褒忠縣自由路3段3號8樓,Cash on Delivery
759,632,彭志誠,08 4668119,58748 竹北市成功路4號6樓,Credit Card
760,633,陳宗翰,0960711311,182 太保市長安巷9段5號之9,Cash on Delivery
761,633,童寶珠,007 38112197,20066 太平縣動物園路920號5樓,Apple Pay
762,634,趙美玲,09 8501711,889 樹林小碧潭街332號之3,Cash on Delivery
763,635,呂素珠,0990087700,241 台東縣大仁街6號之1,Line Pay
764,636,黃美玉,09 7924259,76256 光復育英街1號之6,Cash on Delivery
765,637,林碧珠,(03) 18946752,103 台東市萬隆路73號之2,Cash on Delivery
766,638,阮志銘,(02) 62727631,124 中壢市三民路62號6樓,Line Pay
767,639,林子睿,02-3626189,73744 蘆竹市關渡路5號之6,Cash on Delivery
768,640,王仁傑,060 94541248,80958 宜蘭縣永和街5段6號8樓,Apple Pay
769,641,蔡淑貞,034 87346664,29284 竹北太平街8段94號之9,Cash on Delivery
770,642,張建志,0988518345,62473 永和大同路66號之1,Apple Pay
771,643,林雅萍,02-1271777,19534 南投永和路1號3樓,Line Pay
772,644,陳雅玲,05 6004226,303 基隆縣三民路43號之5,Cash on Delivery
773,645,胡家榮,09-48579986,988 南投市新生路5段403號9樓,Credit Card
774,646,施品睿,06-8804699,80348 高雄新埔巷96號之5,Cash on Delivery
775,647,鍾素珍,0952-723202,713 花蓮市萬隆巷656號之0,Apple Pay
776,648,陳建成,06 3194351,56276 大里新生街397號0樓,Apple Pay
777,649,潘美惠,06 5987605,342 樹林縣自由路270號之1,Apple Pay
778,650,曾靜怡,0920-610715,30320 竹北土城巷528號3樓,Line Pay
779,651,洪玉梅,08 3031649,521 樹林市福安巷45號之7,Line Pay
780,652,蕭金龍,037 65554577,680 板橋紅樹林街71號4樓,Line Pay
781,653,呂淑貞,054 45964650,40173 連江縣和平街75號1樓,Apple Pay
782,654,侯素蘭,0953-277100,873 蘆竹縣學府街1號9樓,Cash on Delivery
783,655,吳寶珠,0962-043683,22421 桃園縣平和街91號之6,Apple Pay
784,656,劉淑華,03 9031452,534 新北縣忠孝巷828號之0,Line Pay
785,657,廖志誠,(03) 98162411,673 宜蘭土城巷375號之8,Apple Pay
786,658,吳美珠,0984-935123,75557 花蓮市大同巷86號2樓,Credit Card
787,659,蔡柏諺,07-5361493,78857 草屯民生街455號之7,Credit Card
788,659,劉建華,(02) 29868844,152 金門縣萬隆街180號之6,Credit Card
789,660,林淑卿,0951717657,81223 台北西門街124號6樓,Cash on Delivery
790,661,陳文彬,08-66701959,24239 蘆竹市民權巷1號之8,Line Pay
791,662,謝世明,01 4363755,72309 褒忠成功路893號之4,Apple Pay
792,663,吳雅婷,02 3362123,741 太保蘆洲街2號之0,Credit Card
793,664,戴怡君,0905726954,40288 八德大橋頭路15號2樓,Apple Pay
794,665,劉淑惠,03-37797647,419 草屯縣北投路372號之2,Apple Pay
795,666,王秀華,09 1986561,989 草屯博愛路9段779號之2,Line Pay
796,667,李玉美,0998367007,446 新營縣中正路3號2樓,Apple Pay
797,667,林俊明,05 7003706,31143 員林廣慈巷1段8號6樓,Cash on Delivery
798,668,吳冠宏,07 6778244,33700 蘆竹自由街214號9樓,Cash on Delivery
799,669,呂美鳳,02 6931680,86614 桃園市復興街614號之7,Credit Card
800,669,郭志明,07 4674953,932 新竹土城街4號之5,Line Pay
801,670,陳美珠,0920-230866,91421 阿里山土城路9號9樓,Line Pay
802,671,賴麗雪,05 2202763,40379 卑南市迴龍巷16號9樓,Apple Pay
803,672,趙冠霖,0908817959,61465 樹林南巷7號之9,Cash on Delivery
804,673,蔡家瑋,0935826739,98155 苗栗縣象山路739號4樓,Cash on Delivery
805,674,唐家銘,07 7828855,69755 板橋市新埔街279號之0,Line Pay
806,674,蔡玉美,04-71295857,318 太保市小碧潭巷542號4樓,Apple Pay
807,675,蔡進發,03 6043337,552 平鎮縣淡水路4段78號3樓,Cash on Delivery
808,676,陳宥辰,00 7389973,867 橫山縣中山巷63號9樓,Apple Pay
809,677,林志成,(01) 74853192,439 蘆洲縣勝利街2段152號之4,Line Pay
810,678,謝美惠,(07) 56072309,883 中和縣中山巷663號之6,Cash on Delivery
811,678,張凱翔,08-7017529,71259 馬公小碧潭路5號之7,Line Pay
812,679,楊宥辰,052 51480403,81916 連江南路1號之3,Line Pay
813,680,郭志強,(01) 96010472,39431 南投縣中興巷66號之4,Cash on Delivery
814,681,王麗娟,01 9534713,69211 台中縣萬隆巷3號之1,Cash on Delivery
815,682,葉文賢,(05) 27215384,20430 朴子縣太平巷2段10號之7,Line Pay
816,683,温志偉,0953909743,18659 屏東市大橋頭街82號9樓,Apple Pay
817,684,沈文賢,02-28102864,170 白沙市民治巷20號0樓,Credit Card
818,685,黃冠霖,0986475594,733 草屯市新莊巷3段254號9樓,Line Pay
819,686,賴凱翔,033 55517434,476 台北市士林巷4號9樓,Credit Card
820,687,廖詩涵,06 5311646,863 桃園市大勇路942號7樓,Cash on Delivery
821,688,江柏諺,(00) 57995197,528 楊梅縣土城街9段23號之0,Credit Card
822,689,張文祥,0983562427,857 板橋長安街21號3樓,Cash on Delivery
823,690,陳品妤,01-4143175,507 平鎮市東興路6號之5,Cash on Delivery
824,691,陳文祥,07-44212167,348 牡丹市四維路6號0樓,Credit Card
825,692,賴俊佑,09-2184528,428 南投縣松山路8段3號之0,Apple Pay
826,693,韓碧珠,0999350657,12486 白沙縣北投巷4號之0,Line Pay
827,694,廖語彤,0929163512,432 豐原新生街4號4樓,Cash on Delivery
828,695,官承翰,0935-810383,89204 新竹中正巷3段63號0樓,Line Pay
829,696,劉子豪,09-5758007,25232 花蓮縣民族巷8號之5,Line Pay
830,697,楊永昌,05-8615357,95918 臺東勝利巷353號之0,Credit Card
831,698,謝淑華,037 50709201,176 楊梅市淡水巷552號8樓,Cash on Delivery
832,699,施美玲,0935831978,51488 草屯大同巷20號8樓,Apple Pay
833,699,劉淑敏,08-78325596,719 臺中劍南街327號之2,Line Pay
834,700,張宇翔,(04) 15144432,980 楊梅市長安街3號2樓,Cash on Delivery
835,701,蔡麗玉,00 3825331,35421 牡丹市莒光巷95號之2,Apple Pay
836,702,崔麗珍,021 58096122,49824 卑南永安巷3段14號4樓,Cash on Delivery
837,703,李淑華,0961-958313,78708 台東縣象山街8段9號之3,Line Pay
838,703,許淑貞,05 6826230,771 阿里山市新生街2號之2,Line Pay
839,704,梁志誠,06 6368263,866 新營民有路8號之0,Credit Card
840,704,黃美麗,08 1983635,60289 頭份延平路94號2樓,Cash on Delivery
841,705,蘇秀英,01 8464966,771 台南縣景美巷153號0樓,Credit Card
842,706,陳麗玉,(00) 57163871,327 八德中興巷23號之9,Apple Pay
843,707,蔡正義,028 31806516,50614 嘉義市新生路30號之2,Line Pay
844,708,黃冠宇,01 4668789,142 橫山市小碧潭巷153號之8,Credit Card
845,709,張志強,09 8769586,250 太平市國凱八德街89號6樓,Apple Pay
846,709,張宗憲,0971984381,782 馬公市福德路53號8樓,Cash on Delivery
847,710,李明德,01 6192222,353 彰化新生街755號6樓,Cash on Delivery
848,711,陳禹彤,01-1329413,18327 桃園天母路2號之8,Line Pay
849,712,林素貞,00-28860412,11477 平鎮縣光復街3號9樓,Cash on Delivery
850,713,詹秋月,05-31312916,862 大里市新北投巷607號之0,Line Pay
851,714,陳文彬,052 90195652,552 牡丹市平和街81號6樓,Apple Pay
852,715,何美玉,02-2033408,22761 南投市土城街3號之7,Cash on Delivery
853,716,莊志強,04-3245216,744 澎湖市劍潭路1段20號之3,Apple Pay
854,716,蔡嘉宏,0923-587354,59815 平鎮莒光街39號之3,Cash on Delivery
855,717,林建興,078 66307614,291 八德市紅樹林街162號之3,Cash on Delivery
856,718,彭家瑋,0914846591,246 馬公大智路169號3樓,Apple Pay
857,718,鄭麗華,06-8157894,11109 中和淡水街691號之3,Apple Pay
858,719,朱麗雲,090 52363212,24118 台東市劍潭街19號之5,Apple Pay
859,720,彭怡婷,03-18542459,28452 古坑市學府街4段94號6樓,Credit Card
860,721,鄭柏翰,0957078698,817 北港縣和街街611號7樓,Apple Pay
861,722,呂碧霞,01 8716314,33018 新竹中華路33號之4,Line Pay
862,722,李志文,(01) 84277801,68031 彰化古亭路7號4樓,Line Pay
863,723,周秀華,07 7495617,99533 台北仁愛街9段361號之2,Credit Card
864,724,許文賢,067 43008807,327 連江縣民生街88號之4,Apple Pay
865,725,孫文雄,0981155075,53622 桃園士林街99號6樓,Apple Pay
866,725,陳家豪,09-89973075,18881 桃園天母巷74號之8,Cash on Delivery
867,726,廖玉蘭,044 96495576,58327 新竹興巷380號之6,Credit Card
868,727,周凱翔,0973-994920,34384 臺中象山街411號8樓,Cash on Delivery
869,728,鄭淑芬,09-4031473,465 蘆竹市東湖路6段82號4樓,Credit Card
870,729,王俊賢,06 3667671,47901 新竹縣文山街6段752號之2,Credit Card
871,730,林淑美,03-1756008,739 古坑市劍潭路78號之8,Apple Pay
872,730,陳鈺婷,(01) 35574711,55537 古坑福安路76號之1,Credit Card
873,731,徐志忠,002 57831253,119 橫山縣延平巷3段6號0樓,Apple Pay
874,732,吳家豪,02 3497779,896 板橋縣永安巷2號0樓,Apple Pay
875,733,薛柏宏,03-55700523,403 豐原光明路6號2樓,Line Pay
876,734,林承恩,027 38945496,64398 苗栗市劍南巷7段401號之8,Cash on Delivery
877,735,曾素貞,048 58578741,874 高雄中正街651號之5,Credit Card
878,736,李美英,(02) 51020025,48686 竹北中華路270號1樓,Credit Card
879,737,吳雅慧,07-7644939,68765 卑南市福安街9段29號3樓,Line Pay
880,737,蔡子翔,(06) 91368616,22331 屏東市大智路9段24號之0,Apple Pay
881,738,歐陽志偉,08 8592584,884 北斗縣松山路8段374號之6,Cash on Delivery
882,739,彭志誠,0919077478,593 草屯市國凱八德巷6號之1,Credit Card
883,740,李志忠,0984-146100,148 蘆洲國凱八德街4號之9,Cash on Delivery
884,741,饒麗娟,0993748698,969 卑南文山巷77號之7,Cash on Delivery
885,742,林明德,09-1453373,174 屏東東湖巷3段6號之5,Cash on Delivery
886,742,蔡建良,05 1982324,10729 三重頂福州路38號8樓,Apple Pay
887,743,洪俊廷,(00) 31367766,936 北竿縣新生路859號之8,Apple Pay
888,744,鍾美雲,0913-782927,76457 鳳山淡水街48號3樓,Credit Card
889,745,郭玉梅,06-18455159,64883 新北古亭街93號之9,Line Pay
890,745,陳素蘭,06 2573356,194 中壢市自立街8號9樓,Credit Card
891,746,王美華,(00) 56823744,304 金門中山路3段98號之5,Cash on Delivery
892,747,洪玉美,0968-235282,70045 新竹林森街97號2樓,Line Pay
893,747,胡郁婷,010 39004870,441 斗六興街503號7樓,Line Pay
894,748,賴建良,05-5569595,89688 台中市民富路8號之5,Apple Pay
895,748,林國華,0973927165,846 中和新店巷6段891號之0,Apple Pay
896,749,鍾美玲,068 19068911,351 屏東昆陽路4號7樓,Line Pay
897,749,潘博文,04-68755652,582 鳳山縣萬隆街64號之6,Credit Card
898,750,戴柏睿,(06) 48022851,398 蘆竹光華巷25號7樓,Credit Card
899,751,吳志誠,08-69967508,67854 橫山新生巷1段24號之0,Cash on Delivery
900,752,程志鴻,09-52929791,44247 中壢市永和巷43號6樓,Cash on Delivery
901,753,胡正雄,087 16463391,600 大里淡水巷9段64號8樓,Apple Pay
902,753,陳麗雲,07 8641146,74380 褒忠市文化街42號7樓,Credit Card
903,754,蘇冠霖,085 58975870,15970 蘆竹自由巷5號之2,Line Pay
904,755,蔡玉蘭,(00) 11707372,75676 朴子縣民權街660號7樓,Line Pay
905,756,鄭淑美,0925580139,443 八德光明巷406號之7,Apple Pay
906,757,謝俊雄,0926-761307,34848 梅山正義街960號9樓,Cash on Delivery
907,758,許博文,046 64848162,38356 卑南市中華巷457號之2,Apple Pay
908,759,王美慧,08-1858210,636 斗六市新生路627號2樓,Apple Pay
909,759,王麗華,(06) 90199709,29487 臺中復興街96號之7,Apple Pay
910,760,劉建宏,0933417040,477 太平市松山路10號之4,Apple Pay
911,761,黃志豪,0924647271,18107 永康民生街62號之5,Apple Pay
912,762,陳俊銘,0962367626,814 雲林市新莊街22號2樓,Line Pay
913,763,洪明珠,06 3301198,710 豐原新埔巷24號之3,Cash on Delivery
914,764,廖建中,0993232434,255 竹北新店街23號2樓,Line Pay
915,765,黃家銘,05 7851102,751 蘆洲縣仁愛街2號之6,Apple Pay
916,766,謝淑娟,0973045798,316 中和縣大坪路7段815號5樓,Line Pay
917,767,李冠宏,0932428713,67382 北斗大同街7段432號之2,Line Pay
918,768,詹文龍,08-5938421,601 關山市林森巷8號之8,Line Pay
919,769,鐘美玲,(03) 47445608,924 汐止縣石牌街6段40號之1,Line Pay
920,769,許宥辰,01-3169939,457 台南縣和街街867號0樓,Credit Card
921,770,黃柏翰,04 7488446,38942 北斗市水源街7號2樓,Line Pay
922,771,林宗翰,0955298116,51166 北斗縣民生路51號3樓,Apple Pay
923,772,鄭柏霖,(08) 11685568,887 臺東縣永和街6段140號之0,Apple Pay
924,773,林俊賢,09 6570824,92616 汐止市廣慈巷120號2樓,Line Pay
925,774,蔡秋香,(07) 59964345,410 楊梅民享巷90號5樓,Apple Pay
926,775,蕭雅雯,0967-510245,67161 連江昆陽路940號之1,Cash on Delivery
927,776,林雅婷,07-2752183,634 中和芝山街396號4樓,Credit Card
928,777,莊明輝,0940-944267,163 橫山新店巷2號之6,Credit Card
929,778,林素蘭,0954414409,15463 北竿華興街96號3樓,Apple Pay
930,779,徐俊傑,029 91229624,27163 北港淡水路9號6樓,Credit Card
931,779,林志豪,065 10063760,738 斗六龍山寺巷3段7號8樓,Credit Card
932,780,陳金龍,0904-756175,917 北斗市自立街7號之0,Cash on Delivery
933,780,李建華,03 8952496,15006 中壢正義街469號之2,Cash on Delivery
934,781,蘇威廷,(09) 99711582,60585 樹林四維路311號9樓,Apple Pay
935,782,張勝雄,04-1632942,21037 白沙市中興路6號5樓,Apple Pay
936,783,葉子翔,04 8662315,854 馬公縣小碧潭路4號2樓,Line Pay
937,784,侯志忠,0907-336763,60872 汐止育英巷23號4樓,Credit Card
938,785,柯淑華,01-3335033,522 斗六民有路50號之6,Cash on Delivery
939,785,李進財,(01) 72718243,23783 北斗頂福州街95號之9,Line Pay
940,786,翁淑玲,0927-613133,41415 蘆竹市中和路316號0樓,Apple Pay
941,787,王月娥,0922961633,765 鳳山縣五福路333號8樓,Line Pay
942,788,王素珍,009 96534062,803 嘉義土城巷3號之9,Cash on Delivery
943,789,施承翰,03-29148641,57178 臺中忠孝巷9段38號之4,Line Pay
944,790,黃文華,071 71047593,84271 北斗縣博愛路3號之8,Line Pay
945,790,徐俊廷,024 35393861,54918 中壢市中山巷461號之9,Cash on Delivery
946,791,葛柏宇,00 1479372,717 褒忠市文化路2號之4,Cash on Delivery
947,792,余欣妤,09-1680154,175 台中大橋頭巷9段93號之1,Apple Pay
948,793,林淑娟,0900-476439,717 新竹縣正義路3段968號之7,Cash on Delivery
949,794,孫秀玲,0992616162,999 新北東興路4號1樓,Cash on Delivery
950,794,彭文雄,09 3526831,643 汐止中興巷729號1樓,Cash on Delivery
951,795,張玥彤,01 1706692,150 太平市動物園路9號之8,Cash on Delivery
952,795,劉淑芬,04-8441659,10959 太保動物園路6段39號之2,Apple Pay
953,796,彭嘉宏,08-86585176,90098 頭份市東湖巷508號2樓,Cash on Delivery
954,797,何碧雲,0957-312197,267 新北博愛巷548號之0,Apple Pay
955,798,楊美慧,06-48177086,454 板橋市民有街35號6樓,Line Pay
956,799,黃淑芬,028 10555161,70050 苗栗華興巷76號之8,Credit Card
957,800,范志豪,0918497649,29508 宜蘭縣淡水巷581號之9,Line Pay
958,801,李秋月,08-5573668,72849 花蓮光華巷4段185號9樓,Cash on Delivery
959,802,周正義,053 67350656,174 台東中華街478號1樓,Credit Card
960,802,蘇子豪,066 51452537,989 桃園建國街49號之1,Apple Pay
961,803,王麗美,(03) 81539748,226 苗栗大橋頭街77號3樓,Credit Card
962,804,李月英,(00) 42896221,368 中和市林森巷393號之4,Line Pay
963,805,鄒俊賢,07-54662355,181 頭份雙連街6號9樓,Cash on Delivery
964,806,林秀英,(06) 39875270,53267 光復縣北投巷75號5樓,Apple Pay
965,807,陳冠宇,0911206803,49299 員林市雙連街5號之3,Credit Card
966,808,楊志文,04-67696236,467 朴子市博愛巷25號之7,Apple Pay
967,808,吳俊男,(07) 49503891,665 新營大橋頭路9號之4,Apple Pay
968,809,江志豪,09-59573688,471 牡丹縣育英巷8段710號之8,Apple Pay
969,809,李家榮,0930273259,85040 基隆縣萬隆街483號之7,Apple Pay
970,810,林明哲,(03) 67174767,59238 中壢光明街7號6樓,Cash on Delivery
971,811,劉俊明,0976157400,86247 臺中福德巷916號之0,Apple Pay
972,812,周淑娟,03-1345114,951 新竹劍南街2段3號之3,Cash on Delivery
973,813,徐進發,(00) 94488339,55351 朴子縣中正巷32號之0,Credit Card
974,814,陳素蘭,027 13996452,98592 白沙中華街158號2樓,Line Pay
975,815,王建成,08 8763581,935 梅山縣迴龍街5段42號之7,Credit Card
976,816,鄭睿恩,(03) 61925163,17990 台北縣新生街9段74號之7,Credit Card
977,816,林建宏,0908054758,324 竹田市新生街293號之4,Cash on Delivery
978,817,江世昌,02-1171408,526 大里縣中山路7段119號6樓,Apple Pay
979,818,曾淑惠,(07) 10655304,606 頭份縣忠義巷80號3樓,Apple Pay
980,819,施美鳳,04-7008351,259 平鎮中和巷22號3樓,Cash on Delivery
981,820,簡信宏,0996-945490,853 臺中北投街94號7樓,Cash on Delivery
982,821,江秀枝,0950-728738,861 竹北縣天母巷913號之5,Apple Pay
983,822,張彥廷,(04) 37351277,76518 竹北東湖路8號之8,Apple Pay
984,823,張淑華,0911408845,81136 基隆縣自強巷697號之5,Credit Card
985,824,戴明哲,010 14413119,901 朴子市博愛巷470號7樓,Cash on Delivery
986,824,林家豪,08-32729538,88206 台南頂福州巷848號3樓,Apple Pay
987,825,陳淑娟,(02) 97544894,99106 新竹市象山巷954號之1,Apple Pay
988,826,林淑芳,0980-041338,58632 鳳山平和巷597號1樓,Cash on Delivery
989,826,蔡文賢,00-3238027,56318 台北市長安巷5段7號之7,Cash on Delivery
990,827,麥博文,00 7594722,89089 竹田市奇岩巷1段99號8樓,Cash on Delivery
991,828,卓佳蓉,0949896218,846 新營自由街254號之5,Credit Card
992,829,陳美玲,07-3327681,593 牡丹市土城巷971號2樓,Credit Card
993,830,林麗珠,0931450491,97211 斗六民生巷42號7樓,Line Pay
994,831,游建銘,(06) 79914213,636 屏東忠義巷133號6樓,Credit Card
995,832,董正雄,055 94696387,17713 朴子市東興巷22號之3,Apple Pay
996,833,林麗娟,05 5103733,387 澎湖市關渡路72號之6,Line Pay
997,834,邱宗翰,02 9192955,28685 阿里山縣光明街896號之9,Cash on Delivery
998,835,黃雅婷,0983-486991,677 太保關渡街9號9樓,Cash on Delivery
999,835,黃惠珍,0957511921,58590 新營莒光巷2號1樓,Credit Card
1000,836,張淑敏,0982-295881,799 彰化市新興街228號之5,Apple Pay
1001,837,陳俊傑,00-4772956,891 新竹福安街6號之7,Credit Card
1002,837,鄭秀枝,065 13474566,130 褒忠文化路4號0樓,Line Pay
1003,838,林博文,(07) 49754411,33602 屏東新生巷437號之9,Credit Card
1004,839,洪金龍,00-45296943,20535 蘆竹正義街96號9樓,Apple Pay
1005,839,何志宏,0950-086416,22644 鳳山和街路77號之1,Apple Pay
1006,840,曾麗香,05-90864353,62703 橫山五福街8段90號之1,Apple Pay
1007,841,葉俊傑,03-4657539,935 古坑市仁愛街9號之8,Line Pay
1008,842,廖欣妤,09 1363884,928 樹林公園巷220號之5,Credit Card
1009,843,蘇家豪,0928-526423,43580 員林市正義街11號之6,Credit Card
1010,844,胡建華,0955673413,825 桃園育英巷63號之3,Line Pay
1011,845,黃宇翔,055 45661370,728 新營市自由路769號4樓,Apple Pay
1012,846,劉志雄,06-4899001,202 苗栗奇岩巷3段26號之7,Apple Pay
1013,847,蘇俊賢,(07) 94021446,92178 宜蘭信義巷52號之5,Credit Card
1014,848,陳國華,0915089014,14477 梅山縣萬隆路87號之0,Apple Pay
1015,849,黃麗珠,01-9344107,317 白沙縣萬隆路30號1樓,Line Pay
1016,850,陳月娥,(07) 59415020,932 豐原縣古亭街765號之0,Cash on Delivery
1017,850,徐文章,0967-626274,396 南投縣東興路53號0樓,Line Pay
1018,851,楊志宏,02-2653969,787 阿里山縣水源路1段318號之9,Credit Card
1019,852,游文雄,02-93453553,168 台南市新店路40號0樓,Apple Pay
1020,853,施俊豪,(01) 77476766,22533 竹田文昌街390號9樓,Cash on Delivery
1021,854,蔣素卿,09-8813164,880 蘆竹縣民有路5號之3,Line Pay
1022,855,許美玉,045 91409274,642 褒忠市小碧潭街690號3樓,Cash on Delivery
1023,856,吳雅惠,087 90039153,70897 中壢市頂福州路1號之3,Apple Pay
1024,857,譚美蘭,(02) 48087429,42194 八德莒光巷885號之2,Cash on Delivery
1025,858,謝承翰,04 7344679,74276 金門自立路2號7樓,Cash on Delivery
1026,859,張靜宜,0985570991,502 白沙市自由路22號之3,Line Pay
1027,860,楊志文,05-7010430,908 三重市大同街2段240號之6,Line Pay
1028,861,謝志鴻,02 2195364,176 新北縣公園街477號4樓,Line Pay
1029,861,陳俊銘,010 99288683,473 澎湖縣林森街619號7樓,Cash on Delivery
1030,862,鍾素琴,06-2131994,15166 樹林劍潭巷913號之8,Credit Card
1031,863,吳義雄,(06) 77859220,15815 蘆洲市文昌街873號之9,Apple Pay
1032,863,蔡雅玲,0906-719429,95029 朴子中正街4段6號9樓,Cash on Delivery
1033,864,林秀蓮,0987310817,726 台東縣府中路1號5樓,Cash on Delivery
1034,865,姜義雄,(07) 19576375,706 桃園縣五福巷44號2樓,Credit Card
1035,866,李惠玲,0998498547,148 關山縣新店路609號5樓,Apple Pay
1036,867,鍾美華,06-8251071,57762 新營大勇路261號之9,Credit Card
1037,868,洪秀琴,0903727575,462 卑南民享街2號之3,Cash on Delivery
1038,869,莊玉美,00 9972950,15158 梅山縣華興路5段20號之2,Apple Pay
1039,870,張哲維,090 74069471,71300 樹林市太平巷54號之8,Credit Card
1040,871,廖明哲,03 1956183,75575 高雄古亭街5段110號之9,Line Pay
1041,872,王秀琴,0925-051889,44636 基隆縣新興街4段499號2樓,Line Pay
1042,873,莊淑娟,08 6732333,92753 金門南街4段28號之6,Line Pay
1043,874,謝建華,0944272833,51192 員林市國凱八德街5號0樓,Apple Pay
1044,875,林俊明,0972-756202,328 關山縣莒光街2號之7,Cash on Delivery
1045,875,賴麗玲,(00) 84503557,27419 員林博愛街5號之6,Line Pay
1046,876,趙秀玉,043 67286648,66409 高雄市福德街918號之8,Credit Card
1047,876,蔡淑華,0959696700,92477 永康市民有街6號3樓,Apple Pay
1048,877,林秀英,02 9325872,83059 新竹德街64號之3,Apple Pay
1049,878,魏志宏,072 92158146,44530 古坑勝利巷52號7樓,Credit Card
1050,879,范秀珍,05 4534620,34686 花蓮縣長安街64號之4,Cash on Delivery
1051,880,程國華,0966580058,71474 八德新生巷8段5號2樓,Cash on Delivery
1052,880,王怡婷,05-1629216,515 竹田士林路3段621號8樓,Apple Pay
1053,881,李淑芬,00-3768770,175 頭份建國巷8號之3,Apple Pay
1054,882,吳雅慧,0936-693455,12953 北斗縣文山街68號7樓,Line Pay
1055,883,阮秀琴,(01) 95557774,992 樹林縣關渡街9段182號之1,Credit Card
1056,884,江哲維,06 3714659,536 太保市新北投路583號之2,Cash on Delivery
1057,885,陳雅婷,0962021954,969 古坑華興路3號9樓,Apple Pay
1058,886,陳建成,08-97238213,724 三重大同街8號之4,Cash on Delivery
1059,886,邱素琴,06-5397139,53523 馬公劍南巷579號之0,Cash on Delivery
1060,887,戴美惠,04-6987601,536 花蓮林森街3號之2,Credit Card
1061,887,徐金蓮,0953-974259,78981 北竿新莊路3段19號之4,Credit Card
1062,888,王秀美,0979484892,275 桃園古亭巷426號8樓,Credit Card
