CustomerID,Email,Password,Name,Phone
770,shu-min20@example.com,^WMOXJms9G,張宗翰,(07) 71211510
771,chenkuan-lin@example.org,sbyTcvSY#6,陳建良,077 98046557
772,pai-yu78@example.org,&nQEIRqK60,羅子翔,04-4340880
773,chun-hsien22@example.org,2RZ!(82^_i,林金龍,04-1246043
774,chin-fatsao@example.org,UC@7!2Va&(,周家豪,04-5388179
775,kuoli-hua@example.net,)YRQMpnr_9,謝品睿,09-5596717
776,vhu@example.com,CdK3V4Ow@A,林惠玲,02 6611469
777,rhsieh@example.com,2SYsG%Yd)5,林宇軒,(09) 98360304
778,hui-chentsou@example.org,)j(S#ph502,蘇玉鳳,07 9657102
779,hsiu-chuan58@example.com,))0Eqqf4lV,謝雅婷,0967322289
780,nlo@example.org,o+U46iWqNb,王武雄,074 93671410
781,chien-cheng16@example.com,o%d3fZgj(X,林俊男,055 26720036
782,ktseng@example.com,(5OZXm2dTn,林秀鳳,043 30206341
783,shu-hua73@example.com,%QdM2GoAo#,黃宗憲,0928676826
784,linming-tsung@example.net,%$*8YLs3^4,林素珍,(01) 26965794
785,tsengpai-jui@example.net,brTNKIn^&2,林建中,(09) 28758483
786,gliang@example.org,^cK+mf+A+7,戴淑珍,041 15469676
787,vlin@example.net,#J2Ogho*wl,林素珍,00-1221460
788,jchen@example.net,)A07In!^46,楊雅惠,059 35383607
789,linmei-yu@example.net,$DN56OwqWm,李雅筑,0939-649437
790,pi-hsia01@example.com,StdS9UcL!O,詹明宗,0953608706
791,thsu@example.com,c7U8iT8w)S,黃俊傑,09 7977037
792,etseng@example.net,+(60ALf1A),鄧建興,(05) 78215070
793,wengchien-hua@example.com,y3V$EHdo_Y,劉麗華,017 45087456
794,hungshu-fen@example.net,_w&Oy*6a7v,徐哲瑋,080 81303937
795,yehchin-feng@example.com,^aQdODXfs9,洪俊廷,03-1400037
796,chenya-hui@example.net,_1JTNDZQaj,林明宗,(06) 58386333
797,i-chun58@example.net,HRzN_Zlm)3,鄒玉玲,035 59580510
798,zchen@example.org,k+)7JA_kAz,龎美娟,0981-889776
799,chenyu-hsuan@example.org,eclVD@Ur+8,朱淑貞,08-35225974
800,cheng-hsiung38@example.net,e6(5@IZyJR,戴威廷,01-2593252
801,whsu@example.org,pE1wGyxa&2,林柏霖,01-5429177
802,ilin@example.org,_$hc)ZtC(8,沈秀鳳,0983967414
803,wen-hsienchen@example.org,Dfj@8TawBN,鄭美玲,0995594669
804,shu-minling@example.net,%*nZgxwzu3,温淑珍,011 69675516
805,hui-ling11@example.org,$(R3Gx+g@u,許建志,(08) 27850795
806,chun-chiehlin@example.org,*vzY%9Rcp9,林惠美,0988-570100
807,ichen@example.org,!)8TCGpi^1,王正義,09-8490567
808,shu-hui08@example.org,^tMRW6ub8l,施秀梅,02-8436790
809,shu-huichou@example.com,$4CdT1lzq&,余禹彤,00-32472384
810,pi-hsiachen@example.org,$lUL_2Ou#9,許秋香,(06) 35419446
811,chih-hsiung62@example.net,yxHi(0Tf#J,鄒建宏,04 7344379
812,rchen@example.net,@$!9(GlMt3,劉國雄,092 29312765
813,xlin@example.net,$yL)0^mv+0,傅俊宏,(07) 85338912
814,wen-chiehtsai@example.net,&L60WuKv*+,黃俊賢,07-4601395
815,chenya-ling@example.com,%YDM0Bru(J,蕭俊廷,(04) 70929190
816,ytai@example.org,_j6LjOi@I%,黃秀珍,0945516920
817,tsung-han41@example.com,@IY3JzmdRZ,李美英,054 40274372
818,i-chun14@example.com,_q0qV(hA*m,郭雅婷,0980641668
819,linli-hsiang@example.net,3FllT#On)D,沈承翰,044 74570644
820,chenchun-hsien@example.org,&_7rLwuU1d,蔣承恩,0910707675
821,fchen@example.net,z#21tPejd9,王俊廷,(02) 75501080
822,yun-fei16@example.net,gF#Z1GkWF4,林志雄,08-98179598
823,fchen@example.net,kYcM3Z@uq&,鍾志強,044 23106687
824,hsutzu-chen@example.com,Sp5LOXtTt$,陳冠宇,09 2526252
825,li-chulin@example.net,_@Z22R+gkB,張秀鳳,026 45857074
826,li-ling00@example.com,m2M(f@mp+r,周宥廷,0904494063
827,nhsu@example.org,^v23SLKk4h,莊秀琴,00 5620708
828,wen-hsiung70@example.org,E$3Uy$i)PJ,范信宏,055 85656124
829,pengssu-yu@example.net,D#nmX@y%#2,陳品睿,0909-286513
830,hsiu-chen47@example.org,1bWCR!WW_5,黃進興,098 56447397
831,cchen@example.net,W7Ro8%my(g,曾麗香,085 86712968
832,liaomei-hua@example.com,!AUH!9rs9#,鍾淑貞,03-58261534
833,yehli-chen@example.com,)3LexOb+aq,李秀英,0952029244
834,ftseng@example.org,E1Jl&odx!k,吳家豪,0925759745
835,chia-ying77@example.org,$^mB1+7n6w,彭雨霏,064 15638585
836,yueh-o23@example.com,5*_X8dXb^D,吳金鳳,03-19060919
837,chenchien-chih@example.org,M)8uxTolWm,姜建中,0984-428561
838,ya-wen28@example.org,N#T5AFj$kY,王進財,(07) 99889912
839,choushu-hui@example.com,!5MaVM@!ZN,郭彥廷,04 4808839
840,tzu-hao59@example.org,OxWGuE+f^0,湯碧珠,06 1669984
841,pchen@example.org,@tLLOQH@4G,陳明宗,02-8345053
842,blin@example.com,gVu1IdxbY_,涂麗華,01 3762183
843,su-chentai@example.net,&I9DTwUP8*,宋鈺婷,05 2903323
844,li-hua69@example.org,0kVt7InW*r,蔣秀珠,04-7434717
845,hungli-chu@example.com,)5A9YXurOL,王雅慧,0928307234
846,hsin-hung40@example.net,8oZf1hlG&0,卓博文,04 6111274
847,shih-ming06@example.net,d71RXT^jF*,王淑美,00 7699908
848,tlin@example.net,!k9Uw39E)),趙子豪,09 8761053
849,hsiehpai-yu@example.org,^GbC*sobY9,張文雄,028 79168113
850,chia-ling52@example.net,&kmM0Ioy6!,蔡文傑,08-5054995
851,ytang@example.com,$i&#F5mK9B,戴明珠,(08) 83225415
852,ya-chu60@example.net,t5*yi2Mv!),范聰明,0902090734
853,linchih-hao@example.com,!1KUqbdW$C,蘇柏翰,00-10717964
854,yu-meiliao@example.org,W_y1a8Nub9,陳金龍,07-36056045
855,flin@example.com,%2ohME!mhl,吳鈺婷,08-2957425
856,hui-chentsai@example.com,G#6ZKahk18,李婉婷,(00) 97656555
857,linmei-li@example.com,i7JxmvBq#q,劉麗香,(05) 72796691
858,ya-chuchen@example.com,L&8M8ubKwX,林文賢,06-7765394
859,sumei-ling@example.com,ICnGthRp%9,許淑芬,(05) 38079869
860,schen@example.net,(26FwAI8K7,彭雅雯,05-75264134
861,chuangwen-pin@example.net,bO%42Udo@u,邱素珠,09 3958340
862,chih-chiangteng@example.org,(rT$&Qcy*6,謝進財,032 39213611
863,li-chingchen@example.net,UWQo0)9xI!,楊志賢,026 82080437
864,chia-jungpeng@example.net,e6(9PyJnU%,梁俊宇,(04) 78814068
865,ya-lingtsai@example.net,GndP5cCCL*,李淑芬,0911215830
866,yuanching-i@example.com,e(&5Gynw+K,魏秀梅,00-6324540
867,chien-hsingchen@example.net,_Kq^GSi9&1,許玉梅,(08) 76633480
868,hsiu-meitsai@example.net,q5$yH)rY)q,陳宗翰,0998-996079
869,linming-chu@example.org,aW%3aGpFoG,王淑娟,0986-350474
870,i-tinglin@example.com,#8Enm^zP$t,游家銘,0902693231
871,yueh-o97@example.net,#8_XQlW9c6,杜麗華,02 8135631
872,wweng@example.org,0ZzDzHYG$O,陳建興,(02) 98877269
873,chih-hao72@example.net,)cbPzmc@@7,鄭俊明,01-34054281
874,chensu-lan@example.net,DT^*Pmr!(5,林志宏,0915612369
875,chiu-hsianghsieh@example.com,%@9KdK3qI0,李麗娟,06-17925593
876,kuoli-mei@example.org,D#xUHYji@8,邱仁傑,072 86333564
877,mei-lisu@example.net,$2XMmD1lif,張淑芬,0992-760609
878,li-hualin@example.com,_XZYYAHf3H,盧秀美,07-69251369
879,li-meijen@example.net,@f23RqDmm2,陳俊廷,(01) 26377774
880,jui-enlin@example.org,)17QMzRLWw,李家豪,01-1377862
881,li-hua10@example.org,$q5X+*9d1o,呂秀珍,02-44074364
882,mei-chutsai@example.org,fl&7Q!nwP),林苡晴,0904-527708
883,khsu@example.org,0s*1NdH9K6,楊寶珠,0976-475843
884,mei-yun34@example.net,)&J!kzxgQ0,許淑芬,(07) 92286422
885,ychuang@example.org,19XY*Vp5!R,羅寶珠,(04) 47928322
886,su-chingchen@example.com,aHS9RMja+R,蔡欣怡,06 5017214
887,ptsai@example.net,(f3rXrJYL3,陳麗香,0955-522862
888,su-chenlin@example.org,eRK3uueP^1,黃秀蘭,(01) 25767496
889,chuangshu-fen@example.org,)sX$6zKk2_,陳文欽,0972120312
890,yen-ting96@example.net,#K@FEYAk35,任俊良,0905674712
891,hsiu-chinhsiao@example.net,A+37L9vu0D,崔志成,0905-155544
892,qtsao@example.org,qYKsU9$y(3,顏冠霖,0914-424430
893,hchen@example.com,A710AWoZR*,林玥彤,06-44530277
894,pai-yentseng@example.org,$%FBDaf*+1,賴明德,05-1570028
895,yu-meitseng@example.com,^0#sDlMpd#,蔡俊傑,09 5497935
896,hsiu-chinlin@example.com,M5LOkSgU!x,詹淑娟,06 2155389
897,hsiu-fengchen@example.net,T6%X39(y_I,林雅惠,06 3797116
898,bpan@example.net,J_!2Cyen0W,林秀美,072 95912145
899,kuan-hung88@example.net,3($!oZ)f_i,王家宏,07-15144337
900,li-chuanhsieh@example.com,)V5VFfZDwD,歐柏宇,(08) 72466921
901,tsaicheng-hsiung@example.net,&q4W^AIty*,陳家宏,07 8667201
902,yehchin-feng@example.net,!$@9qoRpFw,詹雅婷,09-14130397
903,li-chuan81@example.net,rqC1YDwC++,鍾美華,05-9693057
904,sui-an@example.com,luL534KcX),張素蘭,08-77600426
905,hsushih-han@example.com,%FwJVgiy#0,賴子宸,0981-571518
906,wen-chengtsai@example.com,@x7VpgjT01,陳玉鳳,06 2450646
907,wen-chieh64@example.org,n*42^Dd3Wa,江國榮,00-36317405
908,yueh-o36@example.com,(8*SdTHY(F,林家銘,0947-778805
909,wen-hsiunglin@example.net,i+8LUd%0oo,潘美惠,0916-355519
910,dchen@example.com,j3Tolhy0%#,林志明,0913-526271
911,li-chuanchen@example.org,##TJyY2X@9,魏美惠,0913061690
912,linyu-mei@example.com,@i2*_MP0X0,朱秀娟,(04) 79698355
913,yu-ling13@example.net,mU4mWw29)%,高文雄,06-44295792
914,chaohsiu-ling@example.com,K(+7SBrRr8,黃雅萍,09-23587550
915,li-huachen@example.net,M7LxgogK)f,陳志豪,01-8173117
916,yueh-ying26@example.org,P!9RVMDq+u,楊正義,0997327017
917,pin-juihsieh@example.net,^xXOw8lmD7,莊明德,028 71930778
918,li-chinhsu@example.org,bDS3UFHi&q,劉淑惠,0948-116136
919,jchung@example.com,Jge6qFQw!),黃月英,07-6068989
920,hsiu-chenchen@example.net,+%26hSiTAz,連美玉,(06) 35315151
921,chih-weichen@example.org,+4x7IeaNp5,江秀霞,052 34124853
922,li-yunkao@example.net,*7PYw0y4tl,廖柏宏,05-53443993
923,mei-huahou@example.net,4A8Pj0le$U,謝淑玲,001 22526058
924,tsaichun-hsiung@example.org,sz4Jzh*MO),陳秀英,04 7588605
925,kuo-jungchen@example.net,$7fs4Pe%$g,林淑美,027 86577873
926,linchia-jung@example.com,d77zLwvE#^,林家豪,(01) 33196026
927,utsai@example.org,E31wP_Gy&B,林欣怡,02-86908493
928,cpan@example.org,@2WOv2ZsqI,郭素貞,074 81432160
929,chenkuan-lin@example.net,!50dFFwqWr,林秀美,08-11941980
930,mei-yun47@example.com,t%4B7s5c4N,李淑敏,06 5719125
931,chenkuan-hung@example.org,W8LF9H+x^W,王美玲,016 67922858
932,hsiehhsiu-mei@example.com,oi0mmUl$)Q,李文傑,0950920622
933,ylin@example.net,g#%0Tsgoch,葉志忠,07-5071474
934,qkuan@example.net,@9ZQOjuQYy,陳聰明,02-89769284
935,shu-meichen@example.net,+VOmW5oq6I,羅俊明,084 15557302
936,ming-tehsieh@example.net,+4XfwFt6ir,蔡玉英,08-51223660
937,kchen@example.net,@8^6#Fvt8J,黃子恩,03-46174984
938,rfeng@example.com,9zfI6Wv7@T,王世昌,05 9859591
939,shu-ling82@example.com,x_q7CAQi*4,李宇軒,06 1856443
940,fengshu-mei@example.net,N^d4OwHxtN,徐淑珍,(09) 58339717
941,kchen@example.org,%^Ii#u39E4,李志成,0958201626
942,hsiu-ying99@example.net,_6PJn%q8Tk,王建銘,0904-603022
943,yueh-o18@example.org,PCsh8Al^(r,黎志遠,0923-807760
944,shu-min29@example.net,VY717Uvpy#,陳秀雲,08-20969034
945,tsung-minghsu@example.org,(5ULhKjISo,王鈺婷,0926466293
946,linkuan-ting@example.net,$c9V$dt&%8,賴淑娟,(05) 98162036
947,ya-wenchen@example.com,i1rhRhLa+C,蔡建良,09 8268742
948,ntsai@example.com,wfM(+QD)&7,謝睿恩,00 5486587
949,wen-hsiungchen@example.com,*vZuww31#1,陳玉玲,0902193954
950,tzu-ching17@example.net,k2h5+Xjl+J,周文龍,01-14714565
951,chun-hungchen@example.org,(4rb^KAt8l,徐宥廷,02 9280664
952,chenmei-yu@example.net,$81H&yFhyn,顏淑芬,058 73802965
953,bkuo@example.org,U)G7xFnZtK,賴仁傑,05 6047761
954,ming-tehsieh@example.org,phWDLEr7+6,郭美珍,08 6765086
955,kuomei-ling@example.net,(+2qWf0bT2,陳彥廷,0963-321462
956,shu-huicho@example.com,Cj*6AA$i8!,王宗翰,(02) 98395546
957,hsu@example.net,MV5cO#Fz5&,陳宥廷,0973-600475
958,hsiu-chihchuang@example.com,$^DtKbIl6+,陳淑敏,0938232886
959,mei-linghsieh@example.net,boM&1&Aw_b,陳淑貞,0935-582812
960,yu-ying18@example.org,tn(@7Jtcw%,李淑貞,05-58072792
961,hsuehchien-hua@example.com,vZdUV2LfQ+,周建志,09-12433150
962,shu-fen13@example.com,_oS7v)M%K9,王承恩,0913784401
963,vchen@example.com,uv0N@w9n)V,曾美雲,00-3968050
964,chih-haohung@example.org,_#54ZUDkn*,洪建銘,01 9507550
965,upan@example.com,^vVBKDPz5M,簡麗珍,01-92109797
966,yehpi-chu@example.org,$+4g7ZIv^V,張美慧,0914616845
967,ya-pingyeh@example.net,t$a7EKMw+k,楊怡君,096 56765638
968,vchen@example.org,sLN)570hy(,王美娟,09 5325953
969,ya-wenlin@example.net,+ZLQwWuiN4,林淑芬,01-3574232
970,chien-ming59@example.net,^*3Qv1LoXi,林冠宏,05-4452068
971,jhsu@example.com,XpH1$qaH@1,王建宏,0969027954
972,linchun-mei@example.net,b%!%7oPtH),鍾玉琴,07-3239948
973,chih-hsiunglin@example.org,gG8JbFAec&,劉麗珠,047 16512185
974,chenshu-hui@example.com,6319(fSoo_,楊淑惠,03 1988274
975,yueh-ying77@example.org,*SI5Wm#y#6,溫宇恩,0971113236
976,tkang@example.org,@6P0_Ew0(c,王素蘭,09-30822293
977,li-yun44@example.org,Zp!7Z#Dnyd,陳宇翔,0996-733394
978,hsiu-yusu@example.com,^74sCz8Ha%,陳哲瑋,0958431436
979,shu-fenhung@example.org,e2kj3Zr)*O,吳雅雯,0981497005
980,linshu-mei@example.org,!+Uf4DtM^V,蔡明宗,02-96439833
981,i-chun62@example.org,UW7AkPJgI@,蘇秀華,03 4543392
982,hsiu-fengliao@example.net,)FB1T5ZoXj,莊俊宏,(02) 27130542
983,li-chin58@example.net,(8F6Vnpgs9,余聰明,07 4129955
984,kaowen-chung@example.net,MeuFVt$t^3,吳秀琴,051 50777862
985,mei-chu83@example.org,67#0NMao+R,陸玉蘭,0978-291110
986,ghu@example.net,_8&H9!gV%6,黃美麗,09-95110580
987,liaopi-chu@example.org,(308ORzwVO,張美玉,07 2172710
988,hsiehhsiu-yun@example.net,&1Re*If4k2,林佳蓉,08 1617194
989,zhu@example.com,$2IA1b5Di4,吳明輝,(00) 94567269
990,ehu@example.net,i5NHiir4!),李家豪,00 7858044
991,chenli-yun@example.com,12AMlGIpn_,詹碧珠,0901363654
992,mei-huahsu@example.net,^GShB#n4*5,劉麗美,(06) 93028380
993,ltseng@example.com,f7E*Vyox^h,陳世昌,(09) 27953859
994,hsiu-ying70@example.com,P0ptMDbC#K,吳麗玉,0993769565
995,pin-juisu@example.net,(9rXoPlxSv,詹怡婷,0930-302150
996,houli-yu@example.net,#1L#DpS$^W,張淑娟,07 7386601
997,tsaihsiu-chen@example.com,PS@#5Psq^K,梁志成,04-67579407
998,tkan@example.org,o(10yY2k0F,許志強,0934454694
999,linwen-cheng@example.org,&3a6S&y2ff,詹俊宇,09-5242589
1000,su-chu05@example.com,(S&p!CXb58,張麗娟,(01) 62771055
