AddressID,CustomerID,ReceiverName,Phone,Address,PaymentMethod
710,590,吳淑玲,(00) 99518326,604 大里市中山巷2號1樓,Cash on Delivery
711,591,王玉玲,07-76048830,341 南投市雙連路56號之2,Cash on Delivery
712,592,侯俊豪,04-94816377,18114 三重縣文山街4段3號之5,Line Pay
713,593,何怡婷,0963-387210,534 斗六龍山寺路2號之4,Line Pay
714,594,蔡秀蘭,(08) 65648297,933 頭份明德巷4號之2,Credit Card
715,595,王金龍,06-10166670,424 大里縣自由街69號2樓,Apple Pay
716,596,楊文賢,00-14075322,47919 橫山縣古亭路4號之0,Cash on Delivery
717,597,李志明,02-9330552,32525 褒忠市新北投街8號之1,Credit Card
718,598,邱玉珍,080 70873153,41969 竹田勝利巷8段5號4樓,Credit Card
719,599,蔡志成,07 8326514,450 彰化縣中和巷3段1號之0,Credit Card
720,600,林正雄,04 7911055,147 太保昆陽路9段52號之2,Apple Pay
721,601,王玉英,02 2139229,377 樹林士林巷239號2樓,Apple Pay
722,602,張俊宏,08-96650293,90721 楊梅大坪路230號之1,Credit Card
723,603,陳威廷,034 17645343,418 三重平和街752號5樓,Apple Pay
724,604,葉淑美,07 7953639,76775 三重市信義巷23號2樓,Line Pay
725,604,鄭郁婷,(05) 89164626,60226 太平市民富巷7段5號5樓,Line Pay
726,605,羅俊傑,0927-345207,36867 屏東縣新生街667號之9,Apple Pay
727,606,吳慧玲,0954622006,139 澎湖永和巷4段85號6樓,Cash on Delivery
728,606,葉威廷,(05) 45409471,388 北斗民富路617號之5,Apple Pay
729,607,賴佳玲,0955517357,415 太保民生巷7號9樓,Line Pay
730,608,潘麗珍,(01) 35531617,733 連江中興路140號5樓,Credit Card
731,608,陳志明,(08) 20307145,619 宜蘭大同巷42號之7,Cash on Delivery
732,609,吳美蘭,(09) 49459350,380 臺東松山街9號5樓,Credit Card
733,610,廖秀琴,065 83168949,48793 臺東縣廣慈巷6號之2,Cash on Delivery
734,610,黃月娥,0981-024613,13391 臺中中央路6號之4,Credit Card
735,611,江文祥,07-81917559,15505 草屯市建國路944號之6,Credit Card
736,612,劉宇翔,00-7423630,75552 八德市忠義街85號4樓,Credit Card
737,613,楊文欽,05-80195744,871 板橋縣福德路89號之7,Line Pay
738,613,吳淑慧,00-4024558,430 太平仁愛路4號之6,Cash on Delivery
739,614,黃明珠,04 8548546,66945 豐原市民族街891號1樓,Cash on Delivery
740,615,蕭惠美,(06) 46519096,53046 永康四維巷84號之9,Line Pay
741,616,沈彥廷,00 7220550,92008 牡丹市三民巷74號之0,Apple Pay
742,617,蔡志偉,01 8311108,23848 苗栗福安路72號6樓,Apple Pay
743,618,歐雅萍,00-4235457,686 臺東永安巷51號1樓,Cash on Delivery
744,619,俞淑玲,025 40582046,883 卑南市中山街5號1樓,Apple Pay
745,619,洪明宏,003 10364710,471 太平縣劍潭巷8段115號之2,Apple Pay
746,620,李建華,04 8468062,27526 永和忠義路2號之7,Apple Pay
747,621,林宇翔,07 4038742,215 永和市忠義街5段992號之5,Apple Pay
748,621,劉婉婷,01-71321971,34395 屏東三民街6號之4,Line Pay
749,622,雷金蓮,(09) 37042732,660 北斗縣大同街9號9樓,Credit Card
750,623,黃家宏,(06) 89378840,328 中和象山路237號之0,Line Pay
751,624,杜美鳳,0964001629,569 阿里山南街301號0樓,Apple Pay
752,625,楊淑華,(09) 18101745,382 雲林縣長春街7段910號4樓,Cash on Delivery
753,626,陳文祥,0917-395670,64100 連江南巷9號之7,Cash on Delivery
754,627,李俊傑,0986097715,91292 關山縣新北投路2號1樓,Line Pay
755,628,林宗霖,0953-594119,16257 汐止縣龍山寺巷7號之3,Cash on Delivery
756,629,周羽彤,01-6857537,88176 嘉義奇岩路8段9號8樓,Line Pay
757,630,詹子晴,0946-152639,427 楊梅縣育英街3號之1,Line Pay
758,631,周俊廷,(05) 32926152,634 永康縣天母巷98號8樓,Cash on Delivery
759,632,彭明宗,07 5720399,676 樹林林森路4號3樓,Credit Card
760,632,鄭文章,(04) 95166724,792 斗六市龍山寺巷553號8樓,Apple Pay
761,633,姜玉美,01-7960704,77861 新竹市三民巷9號4樓,Line Pay
762,634,黃淑玲,0912064152,55434 桃園明德街256號6樓,Credit Card
763,635,陳承恩,0910466503,39852 屏東縣萬隆街1段5號之8,Credit Card
764,636,孫美華,(04) 16855939,623 太保縣仁愛街40號之7,Credit Card
765,637,董淑卿,0935-639392,91878 宜蘭永安巷240號5樓,Line Pay
766,638,李秀琴,04-27694235,74699 苗栗縣長春街83號之1,Credit Card
767,639,陳俊傑,01-2358007,226 南投民富路84號之7,Line Pay
768,640,廖彥廷,0907491122,41319 桃園文山街512號之3,Cash on Delivery
769,640,洪月娥,08-3317656,895 新竹東興巷7號9樓,Line Pay
770,641,吳美雲,(05) 93833706,965 關山市永安街7號8樓,Line Pay
771,641,唐秀鳳,08-3703609,11711 竹北市民富街50號之8,Line Pay
772,642,洪碧珠,05-26405808,240 南投德巷8號8樓,Line Pay
773,643,柯慧玲,0985-085783,81676 蘆洲市南路3段883號之5,Cash on Delivery
774,644,王雅惠,08-9793792,216 板橋天母街52號2樓,Cash on Delivery
775,645,李俊良,0918206575,57855 連江三民巷25號之8,Apple Pay
776,646,鄭淑卿,(08) 21178321,954 新竹華興街1號6樓,Credit Card
777,646,吳金龍,0932944647,414 太保迴龍路6號之7,Apple Pay
778,647,林麗華,0904093907,46071 台東關渡巷971號0樓,Line Pay
779,648,高冠宏,05 4814623,10265 褒忠市和街巷119號之5,Credit Card
780,649,李俊廷,0933277266,80165 雲林縣文山巷751號之4,Line Pay
781,650,楊秀鳳,09-2325010,65823 竹田文昌街1號4樓,Credit Card
782,651,洪淑卿,(07) 87792862,49222 白沙自強路605號之2,Apple Pay
783,652,郭美英,(08) 82072167,48370 牡丹縣中山巷25號5樓,Line Pay
784,653,江玉梅,001 89696686,993 花蓮新北投街8號之0,Credit Card
785,654,許志成,0982544920,37409 連江縣永和巷719號2樓,Credit Card
786,655,侯素卿,077 54671464,353 屏東永和巷43號之9,Line Pay
787,655,林寶珠,05-71421187,189 台中市大安街21號1樓,Credit Card
788,656,王正雄,09-70746552,64409 台東奇岩街1號9樓,Cash on Delivery
789,657,林進發,026 74045348,89762 連江新莊街3號之2,Cash on Delivery
790,658,陳淑惠,05 2664104,607 臺中縣府中巷12號之4,Credit Card
791,659,邱素琴,081 82936699,24827 新營復興巷2號之8,Credit Card
792,659,陳志遠,06 8608572,58604 連江蘆洲街946號之1,Line Pay
793,660,李秀美,0921-384476,70698 中壢縣中正街5段988號4樓,Cash on Delivery
794,660,陳玉琴,076 57755083,310 朴子東湖街974號之2,Apple Pay
795,661,余淑玲,03-41000236,70976 朴子天母路8段9號0樓,Credit Card
796,662,葉麗琴,03-3800174,198 白沙縣大坪巷6段2號之0,Line Pay
797,663,鍾志成,0951-132383,105 宜蘭德巷78號7樓,Line Pay
798,664,黃麗玉,0946508257,457 太平新北投巷62號0樓,Line Pay
799,665,陳進興,(08) 48726295,454 阿里山縣德巷524號2樓,Line Pay
800,666,張俊宏,003 28683500,787 平鎮明德巷3號5樓,Line Pay
801,667,黃俊廷,08 5771045,20325 白沙國凱八德路942號之0,Cash on Delivery
802,668,余仁傑,0944-196522,96399 北港文山街78號之3,Cash on Delivery
803,669,萬政宏,07 8751846,883 白沙市大同巷1段2號4樓,Line Pay
804,670,許承翰,0950561508,402 板橋松山街48號6樓,Credit Card
805,670,黃文章,0993309712,860 橫山縣正義巷34號5樓,Apple Pay
806,671,楊金蓮,(04) 76062531,31463 北斗象山巷430號之7,Apple Pay
807,672,藍碧霞,010 13196501,597 永和縣光華路99號之8,Apple Pay
808,673,朱凱翔,01-9954085,54529 八德市南巷623號9樓,Line Pay
809,674,賴碧珠,(02) 28421565,56430 花蓮市長安街619號之9,Cash on Delivery
810,674,洪秀珠,06-90995646,872 頭份長春巷2段6號之2,Cash on Delivery
811,675,黄月娥,(05) 44974130,625 台北大同街1號之3,Line Pay
812,676,李秀鳳,076 57409988,94511 斗六縣中山街74號4樓,Credit Card
813,677,蕭志偉,0959-333157,150 竹北中山路6號之8,Cash on Delivery
814,678,張家豪,05-41643233,68572 新營市奇岩街1號之3,Line Pay
815,679,余美玉,(07) 71953197,15290 台北民有巷8號3樓,Cash on Delivery
816,680,劉美蘭,02-2210858,434 蘆竹大同路7號0樓,Line Pay
817,681,呂怡君,0997-353557,673 頭份中華路32號1樓,Line Pay
818,681,吳志誠,02-83171554,80426 卑南市民生街33號3樓,Credit Card
819,682,蔡碧珠,0959957144,22520 平鎮長安巷284號之2,Credit Card
820,683,陳玉美,0968017936,902 員林水源街866號4樓,Cash on Delivery
821,684,李俊豪,00-55371289,136 蘆洲廣慈路685號5樓,Cash on Delivery
822,685,黃秀華,03-50105160,16117 鳳山新埔巷23號9樓,Line Pay
823,686,曹文龍,0975854557,68151 草屯縣奇岩街1號之8,Credit Card
824,687,吳志銘,0913506024,361 新營大同巷6號之9,Credit Card
825,687,莊美華,037 69141314,719 牡丹東興街37號2樓,Cash on Delivery
826,688,賴宗霖,0938385338,494 鳳山大橋頭路83號之9,Line Pay
827,689,楊建良,00-30476246,709 豐原縣大坪路4號之4,Apple Pay
828,689,吳惠美,03-70513152,30225 台北縣育英巷72號0樓,Apple Pay
829,690,楊俊豪,03-4480201,986 新竹中華路73號之6,Line Pay
830,690,曾文傑,09 6728206,67850 基隆市勝利路82號5樓,Cash on Delivery
831,691,曾麗琴,003 18881763,558 古坑縣動物園路4段2號4樓,Apple Pay
832,692,張雅婷,0908931492,582 雲林市五福路841號之1,Cash on Delivery
833,693,柯心怡,(05) 68007283,36890 樹林光復街581號之7,Cash on Delivery
834,694,高柏宇,06 7317696,623 汐止縣永和路243號之1,Line Pay
835,695,吳俊傑,0940638212,770 彰化縣林森街7段36號之3,Apple Pay
836,696,關雅惠,00 4606396,10351 蘆洲延平巷4段28號之2,Apple Pay
837,697,陳麗娟,(03) 90433976,21124 雲林縣劍南街6號之4,Line Pay
838,698,馮文華,0936-571078,37878 苗栗縣太平街3號6樓,Credit Card
839,699,莊碧珠,08-63693595,143 澎湖市紅樹林路5號之5,Apple Pay
840,700,陳正雄,01 8224601,999 斗六市奇岩街7號9樓,Apple Pay
841,701,裴仁傑,09-65399753,95044 新營大智街6段97號4樓,Credit Card
842,702,歐陽明輝,07 7037319,180 樹林縣蘆洲巷2段65號5樓,Cash on Delivery
843,703,王麗玲,03 7198516,15682 北港市蘆洲路9號4樓,Cash on Delivery
844,704,林淑芬,0974-130841,95913 高雄市水源路5段4號之2,Apple Pay
845,705,陳秀玲,0935-308897,824 頭份建國街4號8樓,Cash on Delivery
846,706,陳美華,02-76751337,493 花蓮市中央巷7段268號8樓,Line Pay
847,706,葉秀琴,0916-833837,931 金門市昆陽路2號之3,Credit Card
848,707,蘇俊銘,01 4437502,51808 大里縣信義巷9段17號之0,Cash on Delivery
849,707,陳哲瑋,06-89527978,345 宜蘭新生巷907號3樓,Credit Card
850,708,江子翔,0971-245740,78701 大里成功路38號9樓,Credit Card
851,709,陳雅婷,04 1274167,48444 蘆竹景美街811號之7,Line Pay
852,710,劉哲維,09-54771765,80597 關山縣國凱八德巷4段27號3樓,Line Pay
853,711,簡淑貞,081 95312875,66753 平鎮正義路12號之7,Cash on Delivery
854,712,呂宥辰,07-65295411,313 新營市萬隆路26號2樓,Credit Card
855,713,陳志豪,00 1233031,417 高雄市小碧潭巷7號5樓,Cash on Delivery
856,714,葉心怡,02 9042496,615 雲林大仁街20號之6,Cash on Delivery
857,714,江玉美,06-13915288,92608 花蓮市民富巷9號0樓,Apple Pay
858,715,陳俊宇,0990441803,54841 屏東市復興巷401號之2,Line Pay
859,715,蔡世昌,04-2466831,157 永和府中街95號9樓,Credit Card
860,716,張美麗,06 2123638,472 蘆洲縣育英路7段3號之5,Line Pay
861,717,黃建宏,01-84285913,459 花蓮勝利路313號之8,Credit Card
862,718,莫雅雯,08-71868778,28570 朴子市自由街9號之4,Apple Pay
863,719,陳語彤,0950507603,235 連江華興巷80號之5,Cash on Delivery
864,720,凃明宏,04 5683928,774 澎湖長春路5號之6,Credit Card
865,721,江明宏,004 47186331,88037 大里縣中山巷855號之9,Credit Card
866,722,陳正雄,0924803455,293 北竿民生街498號4樓,Cash on Delivery
867,722,何志銘,03-2644700,949 澎湖縣動物園路374號7樓,Apple Pay
868,723,李秀玉,09-97125496,86300 永康大安街31號之4,Cash on Delivery
869,724,朱建宏,01-1556135,22614 古坑育英巷71號0樓,Apple Pay
870,725,黃秀琴,02-4292888,182 牡丹天母路13號之6,Cash on Delivery
871,726,崔秀華,0952-470645,985 梅山市忠義路748號7樓,Cash on Delivery
872,727,范俊宏,03-53233113,253 蘆竹市大同街2號7樓,Credit Card
873,728,陳美麗,0948-494223,398 桃園府中路1段34號2樓,Apple Pay
874,729,朱博文,09-6207146,73959 豐原縣四維街1號之9,Credit Card
875,730,簡麗雲,01-26006117,680 竹北市中興路5段491號9樓,Apple Pay
876,731,詹月娥,0967-543738,126 北斗新莊路509號之2,Credit Card
877,732,謝秀英,04-93984924,141 新北民享路9段18號6樓,Cash on Delivery
878,732,李承恩,0913990092,76999 褒忠蘆洲巷336號之3,Apple Pay
879,733,鄭宥廷,050 28082832,921 三重復興巷941號之9,Credit Card
880,734,黃冠宇,(02) 32505348,329 新竹中央街5號之6,Line Pay
881,735,徐碧雲,01 7374540,855 平鎮光華巷897號6樓,Line Pay
882,736,王志宏,(00) 21574506,374 雲林市東興街68號6樓,Apple Pay
883,737,宋柏睿,03 4341811,659 板橋大坪路3號5樓,Apple Pay
884,738,陳碧珠,010 48653784,637 白沙北投巷12號0樓,Apple Pay
885,739,歐陽威廷,03 1750833,84498 中和縣林森街322號7樓,Credit Card
886,740,鄭麗玉,02 4185784,392 八德市中正街8號4樓,Cash on Delivery
887,741,蔣俊廷,04 2678539,97324 永和頂福州路70號1樓,Credit Card
888,742,蔡家宏,0975-579437,91295 牡丹縣關渡街2號之0,Cash on Delivery
889,742,廖建華,07-5000961,63906 苗栗縣建國巷3號之1,Credit Card
890,743,劉政宏,0930731014,627 古坑大坪街25號2樓,Credit Card
891,744,邱美英,03-48251164,97222 台北光復街363號9樓,Credit Card
892,745,張月英,01-9588760,82589 台南長春巷887號2樓,Credit Card
893,745,沈家銘,(06) 12613742,956 桃園民有街7段73號之2,Line Pay
894,746,李佳穎,0937-940388,35490 基隆縣民富巷1號之4,Credit Card
895,747,張金鳳,0993549632,618 卑南延平路5號之7,Cash on Delivery
896,747,高美娟,0907306340,20621 關山石牌街5號之7,Credit Card
897,748,陳志豪,07-4675372,104 新竹莒光街5段819號之3,Line Pay
898,749,蔡淑美,0917750313,31484 卑南市中山街498號之6,Line Pay
899,750,李淑惠,08 3831325,792 金門縣劍潭街93號6樓,Cash on Delivery
900,750,吳佳玲,07 5832430,413 楊梅文化巷813號5樓,Apple Pay
901,751,魏淑敏,0919-584724,81407 高雄三民街2號之7,Apple Pay
902,752,許淑美,05-48534340,36577 蘆洲自強街1段176號之5,Cash on Delivery
903,753,樊文彬,0900-465380,746 頭份縣育英街5號之4,Cash on Delivery
904,754,林雅慧,0998-037066,507 苗栗仁愛街357號之5,Line Pay
905,754,張建中,03 8390749,201 台中縣關渡街653號4樓,Apple Pay
906,755,李金龍,094 86327757,837 楊梅復興路490號5樓,Credit Card
907,756,蔡仁傑,098 64652217,25481 高雄市小碧潭路22號之5,Credit Card
908,757,馬志遠,0944-384133,267 草屯文山路14號之8,Credit Card
909,758,吳家豪,01-7797942,28147 嘉義芝山路772號之5,Cash on Delivery
910,759,高柏宇,08 2710725,17014 馬公新生路38號之9,Credit Card
911,760,林哲維,(03) 66765259,922 台東市信義路6號之5,Line Pay
912,761,林雅婷,085 59602515,127 梅山市大智街8段858號之1,Cash on Delivery
913,762,黃國雄,01-69904275,175 白沙文山巷2段97號3樓,Line Pay
914,763,郭志忠,07-3037725,976 花蓮永安路42號0樓,Apple Pay
915,764,符志宏,00-92664870,216 永康三民巷66號3樓,Credit Card
916,765,卓子翔,07-4108482,95872 樹林縣忠孝路2號之6,Apple Pay
917,765,徐品睿,(03) 74646192,70916 斗六縣自強街2號之9,Line Pay
918,766,張文雄,07-36134141,45356 花蓮象山街2號之6,Apple Pay
919,766,呂俊傑,09 3075673,187 台北新店路778號4樓,Line Pay
920,767,張麗玲,(02) 81031332,50766 連江縣土城巷6號2樓,Cash on Delivery
921,768,康春美,06 1970623,926 馬公縣德巷755號7樓,Line Pay
922,768,王志文,05-68539766,62351 頭份市學府街708號之6,Cash on Delivery
923,769,李惠珍,04-9710227,10130 台北市永寧路1號6樓,Apple Pay
924,770,杜雅萍,05-51441735,34165 朴子縣平和巷7號6樓,Credit Card
925,771,宋玉英,03-14728392,70197 新竹市大勇街2段2號1樓,Cash on Delivery
926,772,林麗珠,0946-112674,11421 桃園縣和平巷43號1樓,Cash on Delivery
927,772,許怡君,(08) 80430001,34457 馬公縣大坪街77號9樓,Apple Pay
928,773,周怡君,(04) 53618942,36528 阿里山復興街151號8樓,Apple Pay
929,774,李志遠,08-2613177,38728 三重福安街74號7樓,Apple Pay
930,774,連俊廷,0994-190390,151 南投五福巷4段2號之8,Cash on Delivery
931,775,李明珠,014 66236742,18535 草屯大同街467號之4,Cash on Delivery
932,776,王志偉,(06) 77693675,706 八德縣北投街7段168號0樓,Apple Pay
933,776,張政宏,08-99422563,164 臺中自由街869號7樓,Line Pay
934,777,林建華,0910156250,589 豐原縣成功巷6號之2,Line Pay
935,777,顏素貞,05 1415215,964 台南太平街74號之7,Line Pay
936,778,陳冠廷,01-2435508,317 新竹市萬隆街66號8樓,Credit Card
937,779,李家銘,(08) 58519151,738 新竹縣西門街94號之4,Cash on Delivery
938,780,吳志雄,0995-180233,531 嘉義雙連路8段748號8樓,Cash on Delivery
939,781,楊子豪,0999-098798,98742 平鎮新莊路7段198號之4,Line Pay
940,781,龔國華,0964430018,656 台中永寧街8號4樓,Credit Card
941,782,許建中,05 4089041,42670 平鎮石牌街1號1樓,Credit Card
942,783,吳雅玲,00 4509798,839 牡丹迴龍路5段7號之2,Apple Pay
943,784,林俊傑,068 49992002,947 太平中山路9段9號之2,Apple Pay
944,784,黃秀鳳,07-92776568,10941 太保光華巷892號之5,Credit Card
945,785,鄭俊豪,07 8100173,90043 嘉義福德路7號9樓,Line Pay
946,786,陳美玉,0985-856296,798 南投市大橋頭巷8段8號4樓,Apple Pay
947,787,顏欣怡,04 5519076,72686 蘆竹市龍山寺路56號1樓,Apple Pay
948,788,陳進發,08-38742478,91709 新竹興巷72號4樓,Line Pay
949,788,廖雅玲,(00) 90335830,910 金門民族街283號之8,Cash on Delivery
950,789,王素卿,03-10456282,543 花蓮四維巷86號之2,Cash on Delivery
951,790,歐秀梅,00 5913638,186 橫山縣民生路301號之9,Line Pay
952,791,呂品妍,03-60122053,462 員林永安路6段6號之0,Credit Card
953,792,蔡欣怡,05-6472508,661 樹林民享路14號之7,Credit Card
954,793,徐柏宇,0989336852,49482 汐止中正街3號之8,Cash on Delivery
955,794,凃美珠,01-8512875,617 梅山水源街135號之4,Cash on Delivery
956,795,呂美珠,017 78471454,15076 台北三民街602號之1,Apple Pay
957,796,程秀英,06-2602190,35995 朴子新生路9段6號3樓,Credit Card
958,797,方淑敏,066 22699717,30734 北港民生路1號0樓,Credit Card
959,798,胡心怡,048 89140260,25641 白沙興街53號3樓,Line Pay
960,799,許宇恩,076 12403885,65710 中壢市民權街88號之3,Apple Pay
961,800,張素卿,03 8578532,563 古坑縣五福街85號之1,Line Pay
962,801,陳建銘,(08) 31857176,81331 卑南莒光巷1段8號之7,Cash on Delivery
963,802,徐文龍,04-86019736,86078 橫山縣林森路61號之0,Cash on Delivery
964,803,葉美惠,09 4827974,456 彰化新生街208號5樓,Apple Pay
965,804,黃素卿,024 63489352,35987 雲林市萬隆巷5段51號之8,Line Pay
966,805,黃志成,(08) 61297612,574 南投市昆陽巷912號之8,Cash on Delivery
967,806,謝柏宇,07 2457682,38965 臺東新北投街879號之3,Credit Card
968,807,謝子睿,099 32197486,937 新北土城巷642號5樓,Credit Card
969,808,徐惠珍,06 9938319,50749 鳳山新生巷4號之5,Cash on Delivery
970,809,李碧雲,00 5523956,70020 古坑縣中正街884號之4,Apple Pay
971,810,楊俊銘,0933481755,10029 平鎮市民權巷2段19號7樓,Apple Pay
972,810,陳建中,0920912367,664 頭份市平和街1段2號4樓,Credit Card
973,811,曾麗華,032 52150856,65570 新營市新埔路420號之2,Apple Pay
974,812,蔡美玲,01-4752046,933 馬公頂福州路16號之1,Cash on Delivery
975,813,謝淑芬,01-65669750,771 臺中士林巷98號之1,Credit Card
976,813,黃俊良,08-3266971,76830 三重長安路1段862號9樓,Apple Pay
977,814,羅玉美,03 9686436,844 卑南育英街3號之6,Cash on Delivery
978,814,蔡秀華,0998-616881,35299 汐止縣學府巷4段55號1樓,Cash on Delivery
979,815,黃美玲,05-6220778,59075 南投縣五福路26號5樓,Cash on Delivery
980,816,楊淑娟,08 7254237,659 卑南市延平巷800號4樓,Apple Pay
981,817,王秋香,094 43948072,20175 古坑成功路782號之6,Line Pay
982,817,莊雅惠,(00) 67325755,50865 太保市紅樹林街7號之8,Cash on Delivery
983,818,謝俊雄,(05) 72167741,613 太平大勇街348號0樓,Line Pay
984,819,鄭苡菲,0927842044,186 斗六縣頂福州路641號之3,Cash on Delivery
985,820,江麗卿,0928290984,842 北竿民享街87號之0,Apple Pay
986,821,賴雅惠,06 2335989,655 大里縣中山巷6號之2,Cash on Delivery
987,821,張武雄,05 6268526,429 宜蘭縣大仁街450號0樓,Line Pay
988,822,廖文章,031 37845578,73983 永和象山路9段62號之7,Cash on Delivery
989,823,陳淑華,03 5375618,458 臺中忠孝巷1號1樓,Line Pay
990,823,曾玉梅,027 47449261,86240 北竿縣文山路4號之7,Cash on Delivery
991,824,柯俊良,0905-838642,205 鳳山縣古亭街4號9樓,Line Pay
992,825,許詩涵,08-7757572,90455 北港明德巷5段8號之7,Cash on Delivery
993,826,施冠霖,00 3513571,672 蘆洲市廣慈路89號之9,Cash on Delivery
994,827,洪承翰,00-9818504,10356 頭份文昌路667號之4,Line Pay
995,828,劉恩碩,05-4279878,587 竹田東湖街3號之1,Line Pay
996,829,張麗珠,06-7528737,629 汐止學府巷7段91號之2,Line Pay
997,829,黃文彬,(08) 71599213,28527 連江縣紅樹林街514號之9,Credit Card
998,830,方春美,(07) 74438370,546 頭份公園巷589號4樓,Cash on Delivery
999,830,李玉美,0907-301199,36652 草屯縣國凱八德巷834號之6,Line Pay
1000,831,余金龍,08-7130857,54913 北斗中和路24號之1,Cash on Delivery
1001,832,葉家銘,00 6671963,319 北港平和街5段6號之2,Line Pay
1002,833,蔡素貞,0908-869797,38492 新營松山路1號之0,Credit Card
1003,834,邱義雄,022 70444958,19852 新北市勝利巷92號9樓,Apple Pay
1004,835,沈美雲,(03) 43305680,63789 白沙縣光明路89號之3,Credit Card
1005,836,邱文龍,0945102830,505 草屯中山路7號之0,Apple Pay
1006,837,李俊佑,068 40862969,23200 板橋縣福安巷928號之5,Cash on Delivery
1007,838,楊秀雲,075 24876721,997 板橋大同街97號之3,Credit Card
1008,838,顏麗華,05-5225382,31962 臺東關渡巷1號9樓,Credit Card
1009,839,涂秀華,0947350323,879 八德古亭路11號2樓,Credit Card
1010,840,劉威廷,00-1225833,651 樹林縣勝利巷8號0樓,Cash on Delivery
1011,841,韋文祥,09-70365679,73001 斗六府中街326號之6,Credit Card
1012,842,劉玉梅,0958-523739,496 平鎮復興路883號之8,Cash on Delivery
1013,843,顧威廷,0962517314,146 臺東和街巷788號3樓,Apple Pay
1014,844,董俊良,08-6974483,804 豐原興巷1段860號8樓,Cash on Delivery
1015,845,呂文華,0981065737,37742 三重縣大智街59號9樓,Cash on Delivery
1016,846,江慧玲,0927-573361,187 新北縣水源巷1號4樓,Credit Card
1017,847,林建華,0942-191536,68604 苗栗紅樹林路446號8樓,Cash on Delivery
1018,848,趙俊傑,0934871384,84198 基隆縣士林路699號之5,Cash on Delivery
1019,849,蔡秀霞,0918-350891,665 竹田信義巷6段820號之9,Apple Pay
1020,850,陳美慧,09-1540682,22057 太平縣勝利巷4段24號之1,Line Pay
1021,851,林永昌,0960457477,819 中壢縣文昌街74號6樓,Cash on Delivery
1022,852,陳麗琴,07-40895592,11417 北港文化巷193號8樓,Credit Card
1023,852,林雅婷,018 50982766,14767 阿里山迴龍街143號3樓,Line Pay
1024,853,韋嘉宏,007 85462098,175 永康華興街5號9樓,Line Pay
1025,854,張美英,(09) 17027209,25545 平鎮縣土城巷33號之1,Line Pay
1026,854,林志遠,04-9193262,51593 頭份縣廣慈路1號之2,Cash on Delivery
1027,855,洪秀雲,094 53428142,20720 北竿市華興巷257號之9,Apple Pay
1028,856,謝彥廷,06 3432111,57069 台南縣光復街50號之4,Cash on Delivery
1029,857,李秀珍,094 25141966,674 桃園自由街334號2樓,Apple Pay
1030,858,游俊男,090 80585527,545 光復劍潭巷665號之9,Cash on Delivery
1031,859,盧惠美,07 8656434,13758 北斗劍潭街22號1樓,Line Pay
1032,860,陳淑華,08 5129181,640 台中縣民享路4號6樓,Credit Card
1033,861,鄧淑玲,(03) 26284473,25197 豐原國凱八德路8號0樓,Cash on Delivery
1034,862,劉建志,(06) 97389081,276 連江市中華巷12號6樓,Credit Card
1035,862,吳淑美,(07) 85825558,810 屏東新生巷2段2號2樓,Apple Pay
1036,863,李淑芬,0934005229,88459 新營小碧潭巷7號之8,Cash on Delivery
1037,864,陳淑貞,0964161424,84234 關山縣景美路650號之3,Apple Pay
1038,865,劉榮華,0955-007781,65080 台北市長安巷6段36號之6,Line Pay
1039,866,陳建志,08-7538606,203 豐原市民生街47號0樓,Apple Pay
1040,867,高欣怡,050 73609548,17759 新竹縣四維巷865號0樓,Apple Pay
1041,868,李秀美,0903-645552,844 新竹縣府中路1號9樓,Line Pay
1042,868,黃惠美,02-34913692,521 桃園新埔街6號之4,Line Pay
1043,869,陳永昌,005 17486811,37529 嘉義市石牌巷3號4樓,Apple Pay
1044,870,劉淑惠,06-2722918,23260 花蓮西門路7段79號之3,Apple Pay
1045,871,林永昌,(01) 65230074,17402 大里市淡水巷852號3樓,Cash on Delivery
1046,872,林寶珠,023 76124801,534 新北景美巷90號0樓,Cash on Delivery
1047,873,林文龍,0941942045,48691 新竹長安巷14號之2,Cash on Delivery
1048,874,張秀琴,(00) 25299227,587 太保縣永安路5段727號之9,Apple Pay
1049,875,黃志雄,08-1430744,763 褒忠土城巷314號6樓,Cash on Delivery
1050,875,林俊宏,0932-298121,40766 斗六縣三民巷1號5樓,Line Pay
1051,876,吳建宏,(03) 44524878,20622 阿里山自由路888號之1,Apple Pay
1052,877,李慧玲,09-7106229,49760 澎湖市永安路51號之5,Cash on Delivery
1053,878,黃文雄,09-90166167,899 八德縣劍潭街4號4樓,Line Pay
1054,879,金秀珍,08-30925693,57848 新營北投巷454號之2,Credit Card
1055,880,傅志誠,00-34228944,641 蘆洲市松山路540號之3,Cash on Delivery
1056,880,詹素珍,(08) 45139170,99266 桃園紅樹林巷7號之4,Apple Pay
1057,881,盧文彬,0993091083,526 雲林劍潭巷762號8樓,Apple Pay
1058,882,王鈺婷,063 91768612,448 高雄紅樹林街9號4樓,Apple Pay
1059,883,李雅雯,0979415594,696 澎湖縣博愛路43號之6,Apple Pay
1060,884,黃文雄,0929980957,92436 北斗縣府中街8號之3,Credit Card
1061,885,陳聰明,00-63011589,91100 三重新埔巷9段671號之4,Cash on Delivery
1062,886,吳麗雪,06-8543602,431 新營縣萬隆巷604號3樓,Line Pay
1063,887,蔡美珠,091 18207885,312 蘆竹中華街7段67號之6,Apple Pay
